indexSequence,HydrophobicZ1,HydrophobicZ2,HydrophobicZ3,HydrophobicZ4,HydrophobicZ5,HydrophilicityZ1,HydrophilicityZ2,HydrophilicityZ3,HydrophilicityZ4,HydrophilicityZ5,HydrophobicityZ1,HydrophobicityZ2,HydrophobicityZ3,HydrophobicityZ4,HydrophobicityZ5
CHR-1-Sequence-2883,10.8949416342,27.626459144,61.0894941634,0.389105058366,0.0,10.8949416342,36.5758754864,52.5291828794,0.0,0.0,4.28015564202,27.2373540856,67.7042801556,0.778210116732,0.0
CHR-1-Sequence-2885,10.1167315175,29.5719844358,58.7548638132,1.55642023346,0.0,7.78210116732,33.0739299611,59.1439688716,0.0,0.0,10.8949416342,35.4085603113,53.6964980545,0.0,0.0
CHR-1-Sequence-2886,0.778210116732,9.72762645914,87.5486381323,1.55642023346,0.389105058366,0.0,21.7898832685,77.8210116732,0.389105058366,0.0,1.55642023346,6.22568093385,91.439688716,0.389105058366,0.389105058366
CHR-1-Sequence-2887,8.56031128405,33.8521400778,56.8093385214,0.778210116732,0.0,10.1167315175,36.5758754864,53.3073929961,0.0,0.0,3.89105058366,25.2918287938,70.0389105058,0.778210116732,0.0
CHR-1-Sequence-2889,8.17120622568,33.4630350195,56.8093385214,0.778210116732,0.778210116732,9.72762645914,35.4085603113,54.0856031128,0.389105058366,0.389105058366,2.72373540856,27.2373540856,69.6498054475,0.0,0.389105058366
CHR-1-Sequence-2890,11.673151751,33.0739299611,54.4747081712,0.778210116732,0.0,17.1206225681,41.2451361868,41.6342412451,0.0,0.0,6.61478599222,29.1828793774,63.4241245136,0.778210116732,0.0
CHR-1-Sequence-2893,5.44747081712,26.8482490272,67.3151750973,0.389105058366,0.0,7.00389105058,32.2957198444,59.9221789883,0.389105058366,0.389105058366,4.28015564202,22.9571984436,72.373540856,0.389105058366,0.0
CHR-1-Sequence-2894,21.7898832685,29.5719844358,47.4708171206,0.778210116732,0.389105058366,22.1789883268,43.579766537,34.2412451362,0.0,0.0,12.0622568093,36.5758754864,50.9727626459,0.389105058366,0.0
CHR-1-Sequence-2897,25.2918287938,35.7976653696,38.5214007782,0.389105058366,0.0,26.0700389105,36.9649805447,36.9649805447,0.0,0.0,14.0077821012,35.7976653696,49.8054474708,0.0,0.389105058366
CHR-1-Sequence-2900,5.83657587549,24.1245136187,69.2607003891,0.778210116732,0.0,6.22568093385,28.4046692607,65.3696498054,0.0,0.0,0.778210116732,21.4007782101,77.4319066148,0.389105058366,0.0
CHR-1-Sequence-2903,5.05836575875,26.4591439689,68.093385214,0.389105058366,0.0,7.78210116732,29.1828793774,63.0350194553,0.0,0.0,1.55642023346,17.1206225681,80.9338521401,0.389105058366,0.0
CHR-1-Sequence-2905,19.0661478599,33.0739299611,47.0817120623,0.778210116732,0.0,19.8443579767,37.3540856031,42.8015564202,0.0,0.0,13.2295719844,35.0194552529,51.3618677043,0.389105058366,0.0
CHR-1-Sequence-2906,19.8443579767,33.4630350195,46.6926070039,0.0,0.0,19.0661478599,38.9105058366,42.0233463035,0.0,0.0,8.56031128405,32.2957198444,58.7548638132,0.389105058366,0.0
CHR-1-Sequence-2909,21.7898832685,34.2412451362,43.579766537,0.389105058366,0.0,25.2918287938,36.186770428,38.5214007782,0.0,0.0,14.0077821012,31.906614786,53.3073929961,0.778210116732,0.0
CHR-1-Sequence-2911,2.33463035019,16.3424124514,79.766536965,1.55642023346,0.0,2.72373540856,22.5680933852,74.7081712062,0.0,0.0,1.1673151751,9.33852140078,89.1050583658,0.389105058366,0.0
CHR-1-Sequence-2912,20.6225680934,35.4085603113,42.8015564202,1.1673151751,0.0,22.1789883268,40.8560311284,36.5758754864,0.389105058366,0.0,10.1167315175,35.7976653696,54.0856031128,0.0,0.0
CHR-1-Sequence-2913,13.2295719844,34.6303501946,51.7509727626,0.389105058366,0.0,17.1206225681,36.186770428,46.6926070039,0.0,0.0,7.78210116732,33.4630350195,57.5875486381,1.1673151751,0.0
CHR-1-Sequence-2915,12.4513618677,34.6303501946,52.5291828794,0.389105058366,0.0,12.4513618677,40.0778210117,47.4708171206,0.0,0.0,6.22568093385,27.2373540856,65.3696498054,1.1673151751,0.0
CHR-1-Sequence-2916,8.94941634241,32.6848249027,57.5875486381,0.778210116732,0.0,12.4513618677,35.0194552529,51.7509727626,0.389105058366,0.389105058366,3.50194552529,31.906614786,64.2023346304,0.389105058366,0.0
CHR-1-Sequence-2917,14.0077821012,37.3540856031,47.859922179,0.778210116732,0.0,14.0077821012,43.579766537,42.4124513619,0.0,0.0,7.00389105058,32.2957198444,60.3112840467,0.0,0.389105058366
CHR-1-Sequence-2920,22.9571984436,31.5175097276,45.5252918288,0.0,0.0,17.5097276265,40.46692607,42.0233463035,0.0,0.0,19.0661478599,34.2412451362,46.3035019455,0.389105058366,0.0
CHR-1-Sequence-2921,20.233463035,35.4085603113,43.1906614786,1.1673151751,0.0,22.1789883268,38.1322957198,39.6887159533,0.0,0.0,13.2295719844,40.8560311284,44.7470817121,0.778210116732,0.389105058366
CHR-1-Sequence-2923,24.513618677,37.3540856031,36.5758754864,1.55642023346,0.0,31.1284046693,34.6303501946,34.2412451362,0.0,0.0,15.953307393,34.6303501946,48.6381322957,0.778210116732,0.0
CHR-1-Sequence-2924,2.72373540856,24.1245136187,71.5953307393,1.55642023346,0.0,4.28015564202,31.906614786,63.4241245136,0.389105058366,0.0,1.55642023346,19.8443579767,77.8210116732,0.389105058366,0.389105058366
CHR-1-Sequence-2929,2.33463035019,17.8988326848,77.8210116732,1.55642023346,0.389105058366,7.00389105058,31.5175097276,61.4785992218,0.0,0.0,1.55642023346,13.2295719844,84.8249027237,0.389105058366,0.0
CHR-1-Sequence-2930,0.0,8.17120622568,89.4941634241,2.33463035019,0.0,0.0,14.3968871595,85.6031128405,0.0,0.0,0.0,3.89105058366,94.5525291829,1.55642023346,0.0
CHR-1-Sequence-2931,6.61478599222,25.6809338521,67.3151750973,0.389105058366,0.0,3.11284046693,37.7431906615,59.1439688716,0.0,0.0,5.05836575875,23.7354085603,70.8171206226,0.0,0.389105058366
CHR-1-Sequence-2932,23.7354085603,32.6848249027,43.1906614786,0.389105058366,0.0,24.513618677,38.9105058366,36.5758754864,0.0,0.0,11.2840466926,43.579766537,44.7470817121,0.389105058366,0.0
CHR-1-Sequence-2939,18.6770428016,35.0194552529,45.9143968872,0.389105058366,0.0,18.2879377432,42.8015564202,38.9105058366,0.0,0.0,10.1167315175,38.5214007782,50.9727626459,0.389105058366,0.0
CHR-1-Sequence-2940,16.7315175097,31.1284046693,51.3618677043,0.778210116732,0.0,24.513618677,36.5758754864,38.9105058366,0.0,0.0,7.78210116732,29.1828793774,62.6459143969,0.389105058366,0.0
CHR-1-Sequence-2945,22.1789883268,31.906614786,45.9143968872,0.0,0.0,15.1750972763,50.5836575875,34.2412451362,0.0,0.0,19.4552529183,33.0739299611,47.0817120623,0.389105058366,0.0
CHR-1-Sequence-2949,21.0116731518,32.2957198444,45.5252918288,1.1673151751,0.0,26.4591439689,36.9649805447,36.5758754864,0.0,0.0,13.6186770428,35.0194552529,50.1945525292,0.778210116732,0.389105058366
CHR-1-Sequence-2950,2.33463035019,22.9571984436,73.5408560311,0.778210116732,0.389105058366,3.50194552529,29.9610894942,66.5369649805,0.0,0.0,0.0,17.1206225681,82.1011673152,0.778210116732,0.0
CHR-1-Sequence-2951,8.94941634241,35.0194552529,56.0311284047,0.0,0.0,14.0077821012,38.5214007782,47.4708171206,0.0,0.0,5.44747081712,31.5175097276,62.6459143969,0.389105058366,0.0
CHR-1-Sequence-2953,15.953307393,30.7392996109,53.3073929961,0.0,0.0,21.7898832685,35.7976653696,42.4124513619,0.0,0.0,3.89105058366,29.1828793774,66.5369649805,0.389105058366,0.0
CHR-1-Sequence-2956,8.17120622568,31.906614786,59.1439688716,0.778210116732,0.0,10.5058365759,39.6887159533,49.8054474708,0.0,0.0,3.11284046693,23.7354085603,71.9844357977,1.1673151751,0.0
CHR-1-Sequence-2957,7.78210116732,32.2957198444,59.1439688716,0.778210116732,0.0,12.0622568093,37.7431906615,50.1945525292,0.0,0.0,2.33463035019,26.8482490272,70.4280155642,0.389105058366,0.0
CHR-1-Sequence-2960,3.11284046693,20.233463035,75.8754863813,0.778210116732,0.0,3.11284046693,27.626459144,69.2607003891,0.0,0.0,1.55642023346,14.3968871595,83.6575875486,0.389105058366,0.0
CHR-1-Sequence-2961,17.8988326848,33.0739299611,49.0272373541,0.0,0.0,22.1789883268,35.4085603113,42.4124513619,0.0,0.0,16.7315175097,31.5175097276,51.3618677043,0.389105058366,0.0
CHR-1-Sequence-2963,12.4513618677,35.0194552529,51.7509727626,0.778210116732,0.0,14.3968871595,43.1906614786,42.4124513619,0.0,0.0,8.56031128405,30.3501945525,59.53307393,1.55642023346,0.0
CHR-1-Sequence-2964,4.28015564202,21.4007782101,73.1517509728,1.1673151751,0.0,7.00389105058,28.0155642023,64.2023346304,0.0,0.778210116732,0.778210116732,19.0661478599,79.766536965,0.389105058366,0.0
CHR-1-Sequence-2966,14.3968871595,31.5175097276,54.0856031128,0.0,0.0,13.2295719844,39.6887159533,46.6926070039,0.0,0.389105058366,6.22568093385,35.7976653696,57.5875486381,0.389105058366,0.0
CHR-1-Sequence-2969,13.2295719844,27.2373540856,59.53307393,0.0,0.0,11.2840466926,34.6303501946,54.0856031128,0.0,0.0,4.66926070039,33.8521400778,61.4785992218,0.0,0.0
CHR-1-Sequence-2970,7.39299610895,29.5719844358,63.0350194553,0.0,0.0,12.4513618677,38.1322957198,49.4163424125,0.0,0.0,3.11284046693,23.3463035019,73.1517509728,0.389105058366,0.0
CHR-1-Sequence-2973,7.78210116732,33.8521400778,58.3657587549,0.0,0.0,12.0622568093,41.6342412451,46.3035019455,0.0,0.0,5.83657587549,30.3501945525,63.813229572,0.0,0.0
CHR-1-Sequence-2975,21.4007782101,36.9649805447,41.6342412451,0.0,0.0,20.233463035,42.4124513619,37.3540856031,0.0,0.0,14.0077821012,37.3540856031,48.6381322957,0.0,0.0
CHR-1-Sequence-2976,22.5680933852,35.4085603113,40.8560311284,0.778210116732,0.389105058366,22.5680933852,44.7470817121,32.6848249027,0.0,0.0,10.8949416342,34.6303501946,54.0856031128,0.389105058366,0.0
CHR-1-Sequence-2977,18.6770428016,34.2412451362,46.6926070039,0.0,0.389105058366,19.4552529183,39.6887159533,40.8560311284,0.0,0.0,12.4513618677,32.6848249027,54.0856031128,0.778210116732,0.0
CHR-1-Sequence-2978,0.0,2.72373540856,96.4980544747,0.778210116732,0.0,0.0,1.55642023346,98.0544747082,0.389105058366,0.0,0.778210116732,8.17120622568,90.6614785992,0.389105058366,0.0
CHR-1-Sequence-2979,0.0,10.5058365759,89.4941634241,0.0,0.0,0.778210116732,17.5097276265,81.7120622568,0.0,0.0,1.1673151751,10.1167315175,87.5486381323,0.778210116732,0.389105058366
CHR-1-Sequence-2980,4.28015564202,26.8482490272,68.093385214,0.778210116732,0.0,8.56031128405,35.4085603113,56.0311284047,0.0,0.0,2.33463035019,17.5097276265,79.3774319066,0.778210116732,0.0
CHR-1-Sequence-2985,8.56031128405,30.7392996109,60.3112840467,0.389105058366,0.0,10.1167315175,36.186770428,53.6964980545,0.0,0.0,7.39299610895,27.2373540856,64.9805447471,0.389105058366,0.0
CHR-1-Sequence-2986,9.72762645914,32.2957198444,57.5875486381,0.389105058366,0.0,11.2840466926,36.186770428,52.140077821,0.389105058366,0.0,8.56031128405,31.1284046693,59.9221789883,0.389105058366,0.0
CHR-1-Sequence-2989,5.83657587549,26.4591439689,66.9260700389,0.778210116732,0.0,6.61478599222,30.7392996109,62.2568093385,0.389105058366,0.0,0.778210116732,20.6225680934,78.2101167315,0.389105058366,0.0
CHR-1-Sequence-2990,5.05836575875,27.2373540856,66.9260700389,0.778210116732,0.0,5.83657587549,32.2957198444,61.4785992218,0.389105058366,0.0,1.1673151751,19.8443579767,78.2101167315,0.778210116732,0.0
CHR-1-Sequence-2991,19.4552529183,33.8521400778,45.9143968872,0.778210116732,0.0,21.0116731518,36.5758754864,42.4124513619,0.0,0.0,11.2840466926,35.0194552529,53.6964980545,0.0,0.0
CHR-1-Sequence-2992,13.6186770428,36.9649805447,48.6381322957,0.778210116732,0.0,14.3968871595,38.1322957198,47.4708171206,0.0,0.0,8.56031128405,24.9027237354,66.1478599222,0.389105058366,0.0
CHR-1-Sequence-2996,0.0,10.8949416342,88.7159533074,0.389105058366,0.0,0.778210116732,15.5642023346,83.6575875486,0.0,0.0,0.0,6.22568093385,92.9961089494,0.778210116732,0.0
CHR-1-Sequence-2997,1.1673151751,8.56031128405,89.4941634241,0.778210116732,0.0,1.1673151751,14.0077821012,84.8249027237,0.0,0.0,0.778210116732,5.83657587549,93.3852140078,0.0,0.0
CHR-1-Sequence-2998,13.6186770428,31.5175097276,54.0856031128,0.389105058366,0.389105058366,15.953307393,38.5214007782,45.5252918288,0.0,0.0,11.2840466926,33.4630350195,55.2529182879,0.0,0.0
CHR-1-Sequence-2999,8.94941634241,23.7354085603,66.9260700389,0.389105058366,0.0,7.00389105058,31.1284046693,61.8677042802,0.0,0.0,3.50194552529,28.7937743191,66.9260700389,0.778210116732,0.0
CHR-1-Sequence-3003,13.2295719844,24.513618677,61.4785992218,0.778210116732,0.0,12.8404669261,35.4085603113,51.7509727626,0.0,0.0,7.00389105058,26.0700389105,66.9260700389,0.0,0.0
CHR-1-Sequence-3004,11.2840466926,26.8482490272,61.8677042802,0.0,0.0,14.0077821012,37.3540856031,48.6381322957,0.0,0.0,5.83657587549,26.8482490272,66.9260700389,0.389105058366,0.0
CHR-1-Sequence-3009,0.778210116732,14.3968871595,83.2684824903,1.55642023346,0.0,0.778210116732,20.233463035,78.2101167315,0.778210116732,0.0,0.0,3.11284046693,96.8871595331,0.0,0.0
CHR-1-Sequence-3010,1.94552529183,21.4007782101,75.8754863813,0.778210116732,0.0,1.1673151751,25.2918287938,73.5408560311,0.0,0.0,0.778210116732,24.513618677,74.7081712062,0.0,0.0
CHR-1-Sequence-3011,2.72373540856,14.3968871595,82.1011673152,0.778210116732,0.0,1.94552529183,19.8443579767,77.8210116732,0.389105058366,0.0,0.778210116732,22.5680933852,76.6536964981,0.0,0.0
CHR-1-Sequence-3013,21.7898832685,33.4630350195,44.7470817121,0.0,0.0,16.7315175097,42.8015564202,40.46692607,0.0,0.0,15.1750972763,36.5758754864,47.859922179,0.389105058366,0.0
CHR-1-Sequence-3014,21.7898832685,33.8521400778,43.9688715953,0.389105058366,0.0,15.5642023346,41.6342412451,42.4124513619,0.389105058366,0.0,17.1206225681,34.6303501946,47.0817120623,1.1673151751,0.0
CHR-1-Sequence-3017,17.5097276265,38.5214007782,43.9688715953,0.0,0.0,21.7898832685,41.6342412451,36.5758754864,0.0,0.0,13.2295719844,31.1284046693,55.2529182879,0.389105058366,0.0
CHR-1-Sequence-3018,3.89105058366,26.8482490272,69.2607003891,0.0,0.0,3.89105058366,33.4630350195,62.6459143969,0.0,0.0,1.1673151751,16.3424124514,82.1011673152,0.389105058366,0.0
CHR-1-Sequence-3019,5.83657587549,29.9610894942,63.4241245136,0.778210116732,0.0,4.66926070039,39.2996108949,56.0311284047,0.0,0.0,0.389105058366,19.0661478599,79.766536965,0.389105058366,0.389105058366
CHR-1-Sequence-3020,18.6770428016,35.0194552529,46.3035019455,0.0,0.0,19.0661478599,44.7470817121,36.186770428,0.0,0.0,9.33852140078,33.0739299611,57.1984435798,0.389105058366,0.0
CHR-1-Sequence-3023,6.22568093385,26.0700389105,67.3151750973,0.389105058366,0.0,5.44747081712,39.6887159533,54.4747081712,0.0,0.389105058366,2.33463035019,24.9027237354,71.9844357977,0.778210116732,0.0
CHR-1-Sequence-3025,16.3424124514,35.0194552529,47.4708171206,1.1673151751,0.0,19.4552529183,38.1322957198,42.4124513619,0.0,0.0,11.2840466926,31.1284046693,57.5875486381,0.0,0.0
CHR-1-Sequence-3026,13.2295719844,34.2412451362,51.7509727626,0.778210116732,0.0,13.6186770428,41.2451361868,45.1361867704,0.0,0.0,12.8404669261,38.9105058366,47.0817120623,0.778210116732,0.389105058366
CHR-1-Sequence-3027,2.33463035019,19.4552529183,77.8210116732,0.389105058366,0.0,3.11284046693,26.8482490272,70.0389105058,0.0,0.0,1.94552529183,17.5097276265,79.766536965,0.778210116732,0.0
CHR-1-Sequence-3028,19.4552529183,36.5758754864,43.9688715953,0.0,0.0,21.0116731518,41.6342412451,37.3540856031,0.0,0.0,12.0622568093,34.2412451362,53.6964980545,0.0,0.0
CHR-1-Sequence-3029,8.94941634241,29.9610894942,60.7003891051,0.389105058366,0.0,14.7859922179,36.186770428,49.0272373541,0.0,0.0,7.78210116732,27.626459144,64.5914396887,0.0,0.0
CHR-1-Sequence-3030,17.1206225681,28.7937743191,53.6964980545,0.389105058366,0.0,15.953307393,37.3540856031,46.6926070039,0.0,0.0,7.39299610895,32.6848249027,59.53307393,0.389105058366,0.0
CHR-1-Sequence-3031,0.389105058366,2.72373540856,95.719844358,1.1673151751,0.0,1.1673151751,2.72373540856,96.1089494163,0.0,0.0,0.0,2.72373540856,96.8871595331,0.389105058366,0.0
CHR-1-Sequence-3032,10.5058365759,33.4630350195,55.6420233463,0.389105058366,0.0,13.6186770428,41.2451361868,45.1361867704,0.0,0.0,5.44747081712,25.6809338521,68.4824902724,0.389105058366,0.0
CHR-1-Sequence-3033,8.94941634241,30.7392996109,60.3112840467,0.0,0.0,12.0622568093,40.46692607,47.0817120623,0.389105058366,0.0,4.28015564202,25.6809338521,69.6498054475,0.389105058366,0.0
CHR-1-Sequence-3034,21.7898832685,30.7392996109,47.4708171206,0.0,0.0,20.233463035,36.9649805447,42.8015564202,0.0,0.0,14.3968871595,36.5758754864,47.859922179,1.1673151751,0.0
CHR-1-Sequence-3035,11.673151751,24.9027237354,62.6459143969,0.778210116732,0.0,14.7859922179,33.4630350195,51.7509727626,0.0,0.0,3.50194552529,25.2918287938,70.4280155642,0.778210116732,0.0
CHR-1-Sequence-3036,6.22568093385,19.0661478599,74.3190661479,0.389105058366,0.0,7.39299610895,31.906614786,60.7003891051,0.0,0.0,1.55642023346,16.7315175097,80.9338521401,0.778210116732,0.0
CHR-1-Sequence-3041,8.94941634241,31.906614786,59.1439688716,0.0,0.0,8.17120622568,41.2451361868,50.5836575875,0.0,0.0,6.22568093385,29.5719844358,63.813229572,0.389105058366,0.0
CHR-1-Sequence-3042,0.0,6.22568093385,91.8287937743,1.94552529183,0.0,0.0,6.22568093385,93.3852140078,0.389105058366,0.0,0.0,1.1673151751,98.8326848249,0.0,0.0
CHR-1-Sequence-3043,11.673151751,27.2373540856,60.7003891051,0.389105058366,0.0,12.0622568093,37.3540856031,50.5836575875,0.0,0.0,3.11284046693,24.9027237354,71.2062256809,0.389105058366,0.389105058366
CHR-1-Sequence-3044,0.0,12.8404669261,87.1595330739,0.0,0.0,0.0,15.1750972763,84.8249027237,0.0,0.0,0.0,14.3968871595,84.4357976654,1.1673151751,0.0
CHR-1-Sequence-3045,12.4513618677,30.3501945525,56.8093385214,0.389105058366,0.0,10.5058365759,36.9649805447,52.5291828794,0.0,0.0,7.00389105058,27.2373540856,65.7587548638,0.0,0.0
CHR-1-Sequence-3046,5.83657587549,30.7392996109,62.6459143969,0.778210116732,0.0,8.94941634241,36.186770428,54.8638132296,0.0,0.0,5.44747081712,22.9571984436,71.2062256809,0.389105058366,0.0
CHR-1-Sequence-3047,0.0,3.89105058366,93.7743190661,2.33463035019,0.0,0.0,5.83657587549,94.1634241245,0.0,0.0,0.0,4.66926070039,95.3307392996,0.0,0.0
CHR-1-Sequence-3049,5.05836575875,26.8482490272,67.3151750973,0.778210116732,0.0,8.94941634241,26.8482490272,63.813229572,0.389105058366,0.0,0.778210116732,20.233463035,78.5992217899,0.0,0.389105058366
CHR-1-Sequence-3050,19.4552529183,31.5175097276,48.2490272374,0.778210116732,0.0,20.233463035,40.46692607,38.9105058366,0.389105058366,0.0,14.7859922179,30.3501945525,54.0856031128,0.389105058366,0.389105058366
CHR-1-Sequence-3051,14.7859922179,28.7937743191,55.6420233463,0.778210116732,0.0,11.2840466926,38.1322957198,50.1945525292,0.389105058366,0.0,4.66926070039,27.626459144,67.3151750973,0.389105058366,0.0
CHR-1-Sequence-3052,2.72373540856,22.9571984436,73.5408560311,0.778210116732,0.0,1.1673151751,21.7898832685,77.0428015564,0.0,0.0,2.72373540856,24.1245136187,72.7626459144,0.389105058366,0.0
CHR-2-Sequence-1,10.8949416342,27.626459144,61.0894941634,0.389105058366,0.0,12.8404669261,36.186770428,50.9727626459,0.0,0.0,3.50194552529,26.8482490272,69.2607003891,0.389105058366,0.0
CHR-2-Sequence-2,13.2295719844,34.2412451362,52.140077821,0.389105058366,0.0,17.8988326848,36.186770428,45.9143968872,0.0,0.0,9.33852140078,28.7937743191,61.4785992218,0.389105058366,0.0
CHR-2-Sequence-3,10.5058365759,28.0155642023,60.7003891051,0.778210116732,0.0,10.1167315175,34.6303501946,55.2529182879,0.0,0.0,5.44747081712,24.1245136187,70.0389105058,0.389105058366,0.0
CHR-2-Sequence-4,0.389105058366,10.5058365759,88.326848249,0.389105058366,0.389105058366,0.0,14.0077821012,85.9922178988,0.0,0.0,0.389105058366,8.56031128405,90.6614785992,0.389105058366,0.0
CHR-2-Sequence-5,12.8404669261,34.6303501946,52.5291828794,0.0,0.0,16.3424124514,38.9105058366,44.3579766537,0.389105058366,0.0,5.44747081712,34.6303501946,59.53307393,0.389105058366,0.0
CHR-2-Sequence-7,11.2840466926,26.8482490272,61.0894941634,0.778210116732,0.0,10.8949416342,36.5758754864,52.5291828794,0.0,0.0,5.05836575875,26.4591439689,67.7042801556,0.778210116732,0.0
CHR-2-Sequence-13,0.0,12.8404669261,85.9922178988,1.1673151751,0.0,0.0,15.953307393,84.046692607,0.0,0.0,0.389105058366,4.66926070039,94.1634241245,0.778210116732,0.0
CHR-2-Sequence-14,3.11284046693,23.3463035019,72.7626459144,0.778210116732,0.0,0.778210116732,25.6809338521,73.1517509728,0.0,0.389105058366,1.55642023346,20.6225680934,77.0428015564,0.778210116732,0.0
CHR-2-Sequence-15,10.8949416342,34.6303501946,54.0856031128,0.389105058366,0.0,15.1750972763,36.9649805447,47.4708171206,0.0,0.389105058366,7.39299610895,23.7354085603,68.093385214,0.778210116732,0.0
CHR-2-Sequence-16,14.3968871595,34.6303501946,50.9727626459,0.0,0.0,17.8988326848,38.1322957198,43.9688715953,0.0,0.0,9.33852140078,35.0194552529,55.6420233463,0.0,0.0
CHR-2-Sequence-19,21.4007782101,32.6848249027,45.1361867704,0.778210116732,0.0,21.4007782101,40.8560311284,37.7431906615,0.0,0.0,17.5097276265,35.7976653696,45.5252918288,0.778210116732,0.389105058366
CHR-2-Sequence-21,4.28015564202,25.2918287938,69.6498054475,0.778210116732,0.0,3.11284046693,32.6848249027,64.2023346304,0.0,0.0,1.55642023346,17.1206225681,81.3229571984,0.0,0.0
