Unnamed: 0,ID,conf90,conf95,conf99,numberCys,numberCysCys,pattern
3253,g3254.t1,1,1,1,0,1,1
3254,g3255.t1,1,1,1,1,1,1
3255,g3256.t1,0,0,0,1,1,1
3256,g3257.t1,1,1,1,0,1,1
3257,g3258.t1,0,0,0,1,1,1
3258,g3259.t1,1,1,1,0,1,1
3259,g3260.t1,1,1,0,1,1,1
3260,g3261.t1,1,1,1,1,1,1
3261,g3262.t1,1,1,1,0,1,1
3262,g3263.t1,1,1,1,0,1,1
3263,g3264.t1,1,1,1,1,1,1
3264,g3265.t1,1,1,1,0,1,1
3265,g3266.t1,1,1,1,1,1,1
3266,g3267.t1,1,1,1,1,1,1
3267,g3268.t1,1,1,1,1,1,1
3268,g3269.t1,1,1,1,1,1,1
3269,g3270.t1,1,1,1,0,1,1
3270,g3271.t1,1,1,1,1,1,1
3271,g3272.t1,1,1,0,1,1,1
3272,g3273.t1,1,1,1,1,1,1
3273,g3274.t1,1,1,1,1,1,1
3274,g3275.t1,1,1,1,0,1,1
3275,g3276.t1,1,1,1,0,1,1
3276,g3277.t1,1,1,1,0,1,1
3277,g3278.t1,1,1,1,1,1,1
3278,g3279.t1,0,0,0,1,1,1
3279,g3280.t1,1,1,0,1,1,1
3280,g3281.t1,1,1,0,1,1,1
3281,g3282.t1,0,0,0,1,1,1
3282,g3283.t1,1,1,1,1,1,1
3283,g3284.t1,1,0,0,1,1,1
3284,g3285.t1,1,1,1,1,1,1
3285,g3286.t1,1,1,1,1,1,1
3286,g3287.t1,1,1,1,0,1,1
3287,g3288.t1,1,1,1,1,1,1
3288,g3289.t1,1,1,1,1,0,1
3289,g3290.t1,1,1,1,0,1,1
3290,g3291.t1,1,1,1,1,1,1
3291,g3292.t1,1,1,1,0,1,1
3292,g3293.t1,1,1,1,1,1,1
3293,g3294.t1,1,1,1,1,1,1
3294,g3295.t1,1,1,1,1,1,1
3295,g3296.t1,1,1,1,1,1,1
3296,g3297.t1,0,0,0,1,1,1
3297,g3298.t1,1,1,0,1,1,1
3298,g3299.t1,1,1,1,1,1,1
3299,g3300.t1,1,1,1,1,1,1
3300,g3301.t1,1,1,1,1,1,1
3301,g3302.t1,1,1,1,1,1,1
3302,g3303.t1,1,1,1,1,1,1
3303,g3304.t1,1,1,1,0,1,1
3304,g3305.t1,1,1,1,1,1,1
3305,g3306.t1,1,1,1,0,1,1
3306,g3307.t1,1,1,1,0,1,1
3307,g3308.t1,1,1,1,0,1,1
3308,g3309.t1,1,1,1,1,1,1
3309,g3310.t1,1,1,1,1,1,1
3310,g3311.t1,1,1,1,1,1,1
3311,g3312.t1,1,1,1,1,1,1
3312,g3313.t1,1,1,1,0,0,1
3313,g3314.t1,1,1,1,0,1,1
3314,g3315.t1,1,1,1,1,1,1
3315,g3316.t1,1,1,1,0,1,1
3316,g3317.t1,1,1,1,1,1,1
3317,g3318.t1,1,1,1,1,1,1
3318,g3319.t1,1,1,1,1,1,1
3319,g3320.t1,1,1,1,0,1,1
3320,g3321.t1,1,0,0,1,1,1
3321,g3322.t1,1,1,1,0,1,1
3322,g3323.t1,1,1,1,1,1,1
3323,g3324.t1,1,1,1,1,1,1
3324,g3325.t1,1,1,1,1,1,1
3325,g3326.t1,1,1,1,0,1,1
3326,g3327.t1,1,1,1,0,1,1
3327,g3328.t1,1,1,1,0,1,1
3328,g3329.t1,1,1,1,1,1,1
3329,g3330.t1,1,1,1,1,1,1
3330,g3331.t1,1,1,1,0,1,1
3331,g3332.t1,1,1,1,1,1,1
3332,g3333.t1,0,0,0,1,1,1
3333,g3334.t1,1,1,1,1,1,1
3334,g3335.t1,1,1,1,1,1,1
3335,g3336.t1,1,1,1,1,1,1
3336,g3337.t1,1,1,1,1,1,1
3337,g3338.t1,1,1,1,1,1,1
3338,g3339.t1,1,1,1,1,1,1
3339,g3340.t1,0,0,0,1,1,1
3340,g3341.t1,1,1,1,0,1,1
3341,g3342.t1,1,1,1,1,1,1
3342,g3343.t1,1,1,1,0,1,1
3343,g3344.t1,1,1,1,0,1,1
3344,g3345.t1,1,1,1,0,1,1
3345,g3346.t1,1,1,1,0,1,1
3346,g3347.t1,1,1,1,0,1,1
3347,g3348.t1,1,1,0,1,1,1
3348,g3349.t1,1,1,1,1,1,1
3349,g3350.t1,1,1,1,0,1,1
3350,g3351.t1,1,1,1,1,1,1
3351,g3352.t1,1,1,1,1,1,1
3352,g3353.t1,1,1,1,1,1,1
3353,g3354.t1,1,1,1,0,1,1
3354,g3355.t1,1,1,1,1,1,1
3355,g3356.t1,1,1,1,1,1,1
3356,g3357.t1,1,1,1,0,1,1
3357,g3358.t1,1,1,1,1,1,1
3358,g3359.t1,1,1,1,0,1,1
3359,g3360.t1,1,1,1,0,1,1
3360,g3361.t1,1,1,1,0,1,1
3361,g3362.t1,1,1,1,1,1,1
3362,g3363.t1,1,1,1,0,1,1
3363,g3364.t1,1,1,1,1,1,1
3364,g3365.t1,1,1,1,0,1,1
3365,g3366.t1,1,1,1,1,1,1
3366,g3367.t1,0,0,0,1,1,1
3367,g3368.t1,1,1,1,1,1,1
3368,g3369.t1,1,1,1,0,1,1
3369,g3370.t1,1,1,1,0,1,1
3370,g3371.t1,1,1,1,1,1,1
3371,g3372.t1,1,1,1,1,1,1
3372,g3373.t1,0,0,0,1,1,1
3373,g3374.t1,1,1,1,1,1,1
3374,g3375.t1,0,0,0,1,1,1
3375,g3376.t1,1,1,1,0,1,1
3376,g3377.t1,1,1,1,1,1,1
3377,g3378.t1,1,1,1,1,1,1
3378,g3379.t1,1,1,1,0,1,1
3379,g3380.t1,1,1,1,1,1,1
3380,g3381.t1,1,1,1,1,1,1
3381,g3382.t1,1,1,1,0,1,1
3382,g3383.t1,1,1,1,1,1,1
3383,g3384.t1,1,1,1,1,1,1
3384,g3385.t1,1,1,1,0,0,1
3385,g3386.t1,1,1,1,1,1,1
3386,g3387.t1,1,1,1,0,1,1
3387,g3388.t1,1,1,1,1,1,1
3388,g3389.t1,1,1,1,0,0,1
3389,g3390.t1,1,1,1,0,1,1
3390,g3391.t1,1,1,1,0,1,1
3391,g3392.t1,1,1,1,1,1,1
3392,g3393.t1,1,1,1,1,1,1
3393,g3394.t1,1,1,1,1,1,1
3394,g3395.t1,0,0,0,0,0,1
3395,g3396.t1,1,1,1,0,1,1
3396,g3397.t1,1,1,1,0,1,1
3397,g3398.t1,1,1,1,1,1,1
3398,g3399.t1,1,1,1,0,1,1
3399,g3400.t1,1,1,1,0,0,1
3400,g3401.t1,1,1,1,1,1,1
3401,g3402.t1,1,1,1,1,1,1
3402,g3403.t1,1,1,1,0,1,1
3403,g3404.t1,0,0,0,1,1,1
3404,g3405.t1,0,0,0,1,1,1
3405,g3406.t1,1,1,1,1,1,1
3406,g3407.t1,1,1,1,0,1,1
3407,g3408.t1,1,1,1,1,1,1
3408,g3409.t1,1,1,1,0,1,1
3409,g3410.t1,1,1,0,1,1,1
3410,g3411.t1,1,1,1,1,1,1
3411,g3412.t1,0,0,0,1,1,1
3412,g3413.t1,1,1,1,1,1,1
3413,g3414.t1,1,1,1,0,1,1
3414,g3415.t1,1,1,1,0,1,1
3415,g3416.t1,1,1,1,1,1,1
3416,g3417.t1,1,1,1,1,1,1
3417,g3418.t1,0,0,0,1,1,1
3418,g3419.t1,1,1,1,0,1,1
3419,g3420.t1,1,1,1,0,1,1
3420,g3421.t1,1,1,1,0,1,1
3421,g3422.t1,1,1,1,0,1,1
3422,g3423.t1,1,1,1,1,1,1
3423,g3424.t1,1,1,1,1,1,1
3424,g3425.t1,1,1,1,0,1,1
3425,g3426.t1,1,1,1,0,1,1
3426,g3427.t1,1,1,1,0,1,1
3427,g3428.t1,1,1,1,1,1,1
3428,g3429.t1,1,1,1,1,1,1
3429,g3430.t1,1,1,1,1,1,1
3430,g3431.t1,1,1,1,0,1,1
3431,g3432.t1,1,1,1,0,1,1
3432,g3433.t1,1,1,1,1,1,1
3433,g3434.t1,1,1,1,1,1,1
3434,g3435.t1,0,0,0,1,1,1
3435,g3436.t1,0,0,0,1,1,1
3436,g3437.t1,1,1,1,0,1,1
3437,g3438.t1,0,0,0,1,1,1
3438,g3439.t1,1,1,1,1,1,1
3439,g3440.t1,1,1,1,0,0,1
3440,g3441.t1,1,1,1,0,1,1
3441,g3442.t1,1,1,1,1,1,1
3442,g3443.t1,0,0,0,1,1,1
3443,g3444.t1,1,1,0,1,1,1
3444,g3445.t1,1,1,1,0,1,1
3445,g3446.t1,1,1,1,1,1,1
3446,g3447.t1,1,1,1,1,1,1
3447,g3448.t1,1,1,1,0,1,1
3448,g3449.t1,1,1,1,0,1,1
3449,g3450.t1,1,1,1,1,1,1
3450,g3451.t1,0,0,0,1,1,1
3451,g3452.t1,1,1,1,0,1,1
3452,g3453.t1,1,1,0,1,1,1
3453,g3454.t1,1,1,1,1,1,1
3454,g3455.t1,1,1,1,0,1,1
3455,g3456.t1,1,1,1,0,1,1
3456,g3457.t1,1,1,1,1,1,1
3457,g3458.t1,1,1,1,0,1,1
3458,g3459.t1,1,1,1,1,1,1
3459,g3460.t1,1,1,1,0,1,1
3460,g3461.t1,1,1,1,0,1,1
3461,g3462.t1,1,1,1,1,1,1
3462,g3463.t1,0,0,0,1,1,1
3463,g3464.t1,1,1,1,0,1,1
3464,g3465.t1,1,1,1,1,1,1
3465,g3466.t1,1,1,1,0,1,1
3466,g3467.t1,1,1,1,1,1,1
3467,g3468.t1,1,1,1,1,1,1
3468,g3469.t1,1,1,1,1,1,1
3469,g3470.t1,1,1,1,1,1,1
3470,g3471.t1,1,1,1,1,1,1
3471,g3472.t1,1,1,1,1,1,1
3472,g3473.t1,0,0,0,1,1,1
3473,g3474.t1,1,1,1,1,1,1
3474,g3475.t1,1,1,1,1,1,1
3475,g3476.t1,1,1,1,1,1,1
3476,g3477.t1,1,1,1,1,1,1
3477,g3478.t1,1,1,1,0,1,1
3478,g3479.t1,1,1,0,1,1,1
3479,g3480.t1,1,1,1,0,1,1
3480,g3481.t1,1,1,1,0,1,1
3481,g3482.t1,1,1,1,1,1,1
3482,g3483.t1,1,1,1,1,1,1
3483,g3484.t1,1,1,1,1,1,1
3484,g3485.t1,1,1,1,1,1,1
3485,g3486.t1,1,1,1,1,1,1
3486,g3487.t1,1,1,1,1,1,1
3487,g3488.t1,1,1,1,1,1,1
3488,g3489.t1,1,1,1,0,1,1
3489,g3490.t1,1,1,1,0,1,1
3490,g3491.t1,1,1,1,0,1,1
3491,g3492.t1,1,1,1,1,1,1
3492,g3493.t1,1,1,1,0,1,1
3493,g3494.t1,1,1,1,1,1,1
3494,g3495.t1,1,1,1,1,1,1
3495,g3496.t1,1,1,1,0,1,1
3496,g3497.t1,1,1,1,0,1,1
3497,g3498.t1,1,1,1,1,1,1
3498,g3499.t1,1,1,1,1,1,1
3499,g3500.t1,1,1,1,1,1,1
3500,g3501.t1,1,1,1,0,1,1
3501,g3502.t1,1,1,1,1,1,1
3502,g3503.t1,1,1,1,1,1,1
3503,g3504.t1,1,1,1,0,1,1
3504,g3505.t1,0,0,0,1,1,1
3505,g3506.t1,1,1,1,1,1,1
3506,g3507.t1,1,1,1,0,1,1
3507,g3508.t1,1,1,1,1,1,1
3508,g3509.t1,1,1,1,1,1,1
3509,g3510.t1,1,1,1,1,1,1
3510,g3511.t1,1,1,1,1,1,1
3511,g3512.t1,1,1,1,1,1,1
3512,g3513.t1,1,1,1,0,1,1
3513,g3514.t1,1,1,1,1,1,1
3514,g3515.t1,1,1,1,1,1,1
3515,g3516.t1,1,1,1,1,1,1
3516,g3517.t1,1,1,1,0,1,1
3517,g3518.t1,1,1,1,1,1,1
3518,g3519.t1,1,1,1,1,1,1
3519,g3520.t1,1,1,1,1,1,1
3520,g3521.t1,1,1,1,1,1,1
3521,g3522.t1,1,1,1,1,1,1
3522,g3523.t1,1,1,1,0,1,1
3523,g3524.t1,1,1,1,0,1,1
3524,g3525.t1,1,1,1,0,1,1
3525,g3526.t1,1,1,1,1,1,1
3526,g3527.t1,1,1,1,1,1,1
3527,g3528.t1,1,1,1,1,1,1
3528,g3529.t1,1,1,1,1,1,1
3529,g3530.t1,1,1,1,1,1,1
3530,g3531.t1,1,1,1,1,1,1
3531,g3532.t1,1,1,1,1,1,1
3532,g3533.t1,1,1,1,1,1,1
3533,g3534.t1,1,1,1,1,1,1
3534,g3535.t1,1,1,1,1,1,1
3535,g3536.t1,1,1,1,0,1,1
3536,g3537.t1,1,1,1,1,1,1
3537,g3538.t1,1,1,1,1,1,1
3538,g3539.t1,0,0,0,1,1,1
3539,g3540.t1,1,1,1,1,1,1
3540,g3541.t1,1,1,1,0,1,1
3541,g3542.t1,1,0,0,1,1,1
3542,g3543.t1,1,1,1,1,1,1
3543,g3544.t1,1,1,1,1,1,1
3544,g3545.t1,1,1,1,1,1,1
3545,g3546.t1,1,1,0,1,1,1
3546,g3547.t1,1,1,1,1,1,1
3547,g3548.t1,1,1,1,0,1,1
3548,g3549.t1,1,1,1,1,1,1
3549,g3550.t1,1,1,1,1,1,1
3550,g3551.t1,1,1,1,1,1,1
3551,g3552.t1,1,1,1,0,1,1
3552,g3553.t1,1,1,1,0,1,1
3553,g3554.t1,1,1,1,0,1,1
3554,g3555.t1,1,1,1,1,1,1
3555,g3556.t1,1,1,1,1,1,1
3556,g3557.t1,1,1,1,0,1,1
3557,g3558.t1,1,1,1,1,1,1
3558,g3559.t1,1,1,1,1,1,1
3559,g3560.t1,1,1,1,0,1,1
3560,g3561.t1,1,1,1,1,1,1
3561,g3562.t1,1,1,1,0,1,1
3562,g3563.t1,1,1,1,0,1,1
3563,g3564.t1,1,1,1,0,0,1
3564,g3565.t1,1,1,1,1,1,1
3565,g3566.t1,1,1,1,0,1,1
3566,g3567.t1,1,1,1,0,0,1
3567,g3568.t1,1,1,1,1,1,1
3568,g3569.t1,1,1,1,0,1,1
3569,g3570.t1,1,1,1,1,1,1
3570,g3571.t1,1,1,1,1,1,1
3571,g3572.t1,0,0,0,1,1,1
3572,g3573.t1,1,1,1,1,1,1
3573,g3574.t1,1,1,1,1,1,1
3574,g3575.t1,1,1,1,1,1,1
3575,g3576.t1,1,1,1,0,1,1
3576,g3577.t1,0,0,0,1,1,1
3577,g3578.t1,1,1,1,0,1,1
3578,g3579.t1,1,1,1,1,1,1
3579,g3580.t1,0,0,0,1,1,1
3580,g3581.t1,1,1,1,1,1,1
3581,g3582.t1,1,1,1,0,1,1
3582,g3583.t1,1,1,1,1,1,1
3583,g3584.t1,1,1,0,1,1,1
3584,g3585.t1,1,1,1,0,1,1
3585,g3586.t1,1,1,1,1,1,1
3586,g3587.t1,1,1,1,1,1,1
3587,g3588.t1,0,0,0,1,1,1
3588,g3589.t1,1,1,1,0,1,1
3589,g3590.t1,1,1,1,0,1,1
3590,g3591.t1,1,1,1,0,1,1
3591,g3592.t1,0,0,0,1,1,1
3592,g3593.t1,1,1,1,1,1,1
3593,g3594.t1,1,1,1,1,1,1
3594,g3595.t1,0,0,0,1,1,1
3595,g3596.t1,1,1,1,0,1,1
3596,g3597.t1,1,1,1,0,1,1
3597,g3598.t1,1,1,1,1,1,1
3598,g3599.t1,1,1,0,1,1,1
3599,g3600.t1,1,1,1,1,1,1
3600,g3601.t1,1,1,1,1,1,1
3601,g3602.t1,1,1,1,0,1,1
3602,g3603.t1,1,1,1,0,1,1
3603,g3604.t1,0,0,0,1,1,1
3604,g3605.t1,0,0,0,1,1,1
3605,g3606.t1,1,1,1,1,1,1
3606,g3607.t1,1,1,1,0,1,1
3607,g3608.t1,1,1,1,0,1,1
3608,g3609.t1,1,1,1,0,1,1
3609,g3610.t1,1,1,1,1,1,1
3610,g3611.t1,1,1,1,0,1,1
3611,g3612.t1,1,1,1,1,1,1
3612,g3613.t1,1,1,1,1,1,1
3613,g3614.t1,1,1,1,0,1,1
3614,g3615.t1,1,1,1,1,1,1
3615,g3616.t1,1,1,1,0,1,1
3616,g3617.t1,1,1,1,1,1,1
3617,g3618.t1,1,1,1,1,1,1
3618,g3619.t1,1,1,1,1,1,1
3619,g3620.t1,1,1,1,0,1,1
3620,g3621.t1,1,1,1,1,1,1
3621,g3622.t1,1,1,1,1,1,1
3622,g3623.t1,0,0,0,1,1,1
3623,g3624.t1,1,1,1,1,1,1
3624,g3625.t1,1,1,0,1,1,1
3625,g3626.t1,1,1,1,1,1,1
3626,g3627.t1,1,1,1,0,1,1
3627,g3628.t1,1,1,1,1,1,1
3628,g3629.t1,1,1,1,0,1,1
3629,g3630.t1,1,1,1,1,1,1
3630,g3631.t1,1,1,1,1,1,1
3631,g3632.t1,1,1,1,1,1,1
3632,g3633.t1,0,0,0,1,1,1
3633,g3634.t1,1,1,1,1,1,1
3634,g3635.t1,1,1,1,1,1,1
3635,g3636.t1,1,1,1,1,1,1
3636,g3637.t1,1,1,0,1,1,1
3637,g3638.t1,1,1,1,0,1,1
3638,g3639.t1,1,1,1,1,1,1
3639,g3640.t1,1,1,1,1,1,1
3640,g3641.t1,1,1,0,1,1,1
3641,g3642.t1,1,1,1,1,1,1
3642,g3643.t1,1,1,1,0,1,1
3643,g3644.t1,1,1,1,1,1,1
3644,g3645.t1,0,0,0,1,1,1
3645,g3646.t1,1,1,1,0,1,1
3646,g3647.t1,1,1,1,0,1,1
3647,g3648.t1,1,1,1,0,1,1
3648,g3649.t1,1,1,1,1,1,1
3649,g3650.t1,1,1,1,1,1,1
3650,g3651.t1,0,0,0,1,1,1
3651,g3652.t1,1,1,1,0,1,1
3652,g3653.t1,1,1,1,0,1,1
3653,g3654.t1,1,1,1,1,1,1
3654,g3655.t1,1,1,0,1,1,1
3655,g3656.t1,0,0,0,1,1,1
3656,g3657.t1,1,1,1,0,1,1
3657,g3658.t1,1,1,1,0,1,1
3658,g3659.t1,1,1,1,1,1,1
3659,g3660.t1,1,1,1,1,1,1
3660,g3661.t1,1,1,0,1,1,1
3661,g3662.t1,1,1,1,1,1,1
3662,g3663.t1,1,1,1,1,1,1
3663,g3664.t1,1,1,1,0,1,1
3664,g3665.t1,1,1,1,1,1,1
3665,g3666.t1,1,1,1,1,1,1
3666,g3667.t1,1,1,1,1,1,1
3667,g3668.t1,1,1,1,1,1,1
3668,g3669.t1,1,1,1,1,1,1
3669,g3670.t1,1,1,0,1,1,1
3670,g3671.t1,1,1,1,1,1,1
3671,g3672.t1,1,1,1,1,1,1
3672,g3673.t1,1,1,1,1,1,1
3673,g3674.t1,1,1,1,1,1,1
3674,g3675.t1,1,1,1,1,1,1
3675,g3676.t1,1,1,1,1,1,1
3676,g3677.t1,1,1,1,1,1,1
3677,g3678.t1,1,1,1,0,1,1
3678,g3679.t1,1,1,1,1,1,1
3679,g3680.t1,1,1,1,1,1,1
3680,g3681.t1,1,1,1,0,1,1
3681,g3682.t1,1,1,1,1,1,1
3682,g3683.t1,1,1,1,1,1,1
3683,g3684.t1,1,1,1,1,1,1
3684,g3685.t1,1,1,1,0,1,1
3685,g3686.t1,1,1,1,1,1,1
3686,g3687.t1,1,1,1,0,1,1
3687,g3688.t1,1,1,1,0,1,1
3688,g3689.t1,1,1,1,1,1,1
3689,g3690.t1,1,1,1,0,1,1
3690,g3691.t1,1,1,1,1,1,1
3691,g3692.t1,0,0,0,1,1,1
3692,g3693.t1,0,0,0,1,1,1
3693,g3694.t1,1,1,1,1,1,1
3694,g3695.t1,1,1,1,1,1,1
3695,g3696.t1,1,1,1,0,1,1
3696,g3697.t1,1,1,1,0,1,1
3697,g3698.t1,1,1,1,0,1,1
3698,g3699.t1,0,0,0,1,1,1
3699,g3700.t1,1,1,1,0,1,1
3700,g3701.t1,1,1,1,0,1,1
3701,g3702.t1,0,0,0,1,1,1
3702,g3703.t1,1,1,1,0,1,1
3703,g3704.t1,0,0,0,1,1,1
3704,g3705.t1,1,1,1,1,1,1
3705,g3706.t1,1,1,1,1,1,1
3706,g3707.t1,0,0,0,0,1,1
3707,g3708.t1,1,1,1,1,1,1
3708,g3709.t1,1,1,1,1,1,1
3709,g3710.t1,1,1,1,1,1,1
3710,g3711.t1,1,1,1,0,1,1
3711,g3712.t1,1,1,1,1,1,1
3712,g3713.t1,1,1,1,1,1,1
3713,g3714.t1,1,1,1,1,1,1
3714,g3715.t1,1,1,1,0,1,1
3715,g3716.t1,1,1,1,0,1,1
3716,g3717.t1,1,1,1,1,1,1
3717,g3718.t1,1,1,1,1,1,1
3718,g3719.t1,1,1,1,1,1,1
3719,g3720.t1,1,1,1,1,1,1
3720,g3721.t1,1,1,1,0,1,1
3721,g3722.t1,1,1,1,1,1,1
3722,g3723.t1,1,1,1,0,1,1
3723,g3724.t1,0,0,0,1,1,1
3724,g3725.t1,1,1,1,1,1,1
3725,g3726.t1,0,0,0,1,1,1
3726,g3727.t1,1,1,1,1,1,1
3727,g3728.t1,1,1,1,1,1,1
3728,g3729.t1,1,1,1,0,1,1
3729,g3730.t1,1,1,1,1,1,1
3730,g3731.t1,0,0,0,1,1,1
3731,g3732.t1,1,1,1,1,1,1
3732,g3733.t1,1,1,1,1,1,1
3733,g3734.t1,1,1,1,1,1,1
3734,g3735.t1,1,1,1,1,1,1
3735,g3736.t1,1,1,1,1,1,1
3736,g3737.t1,1,1,1,1,1,1
3737,g3738.t1,1,1,1,0,1,1
3738,g3739.t1,0,0,0,1,1,1
3739,g3740.t1,1,1,1,1,1,1
3740,g3741.t1,1,1,1,0,1,1
3741,g3742.t1,1,1,1,1,1,1
3742,g3743.t1,1,1,1,1,1,1
3743,g3744.t1,1,1,1,1,1,1
3744,g3745.t1,1,1,1,1,1,1
3745,g3746.t1,1,1,1,0,1,1
3746,g3747.t1,1,1,1,0,1,1
3747,g3748.t1,1,1,1,1,1,1
3748,g3749.t1,1,1,1,1,1,1
3749,g3750.t1,1,1,1,0,1,1
3750,g3751.t1,1,1,1,1,1,1
3751,g3752.t1,1,1,1,1,1,1
3752,g3753.t1,1,1,1,1,1,1
3753,g3754.t1,1,1,1,1,1,1
3754,g3755.t1,1,1,1,1,1,1
3755,g3756.t1,1,1,1,1,1,1
3756,g3757.t1,1,1,1,0,0,1
3757,g3758.t1,1,1,0,0,1,1
3758,g3759.t1,0,0,0,1,1,1
3759,g3760.t1,1,1,1,0,1,1
3760,g3761.t1,0,0,0,1,1,1
3761,g3762.t1,1,1,1,0,1,1
3762,g3763.t1,1,1,1,1,1,1
3763,g3764.t1,1,1,1,1,1,1
3764,g3765.t1,1,1,1,1,1,1
3765,g3766.t1,1,1,1,1,1,1
3766,g3767.t1,1,1,1,1,1,1
3767,g3768.t1,1,1,1,1,1,1
3768,g3769.t1,1,1,1,1,1,1
3769,g3770.t1,1,1,1,1,1,1
3770,g3771.t1,1,1,1,0,1,1
3771,g3772.t1,1,1,1,1,1,1
3772,g3773.t1,1,1,1,0,0,1
3773,g3774.t1,1,1,1,1,1,1
3774,g3775.t1,1,1,1,1,1,1
3775,g3776.t1,1,1,1,0,1,1
3776,g3777.t1,1,1,1,0,1,1
3777,g3778.t1,1,1,1,1,1,1
3778,g3779.t1,1,1,1,1,1,1
3779,g3780.t1,1,1,1,0,1,1
3780,g3781.t1,0,0,0,1,1,1
3781,g3782.t1,1,1,1,1,1,1
3782,g3783.t1,1,1,1,0,1,1
3783,g3784.t1,1,1,1,1,1,1
3784,g3785.t1,1,1,1,1,1,1
3785,g3786.t1,1,1,1,1,1,1
3786,g3787.t1,1,1,1,1,1,1
3787,g3788.t1,1,1,1,1,1,1
3788,g3789.t1,0,0,0,1,1,1
3789,g3790.t1,1,1,1,1,1,1
3790,g3791.t1,1,1,1,0,1,1
3791,g3792.t1,1,1,1,0,1,1
3792,g3793.t1,1,1,1,1,1,1
3793,g3794.t1,1,1,1,0,1,1
3794,g3795.t1,1,1,1,1,1,1
3795,g3796.t1,0,0,0,1,1,1
3796,g3797.t1,1,1,1,1,1,1
3797,g3798.t1,1,1,1,0,1,1
3798,g3799.t1,1,1,1,0,1,1
3799,g3800.t1,1,1,1,0,1,1
3800,g3801.t1,1,1,1,1,1,1
3801,g3802.t1,1,1,1,0,0,1
3802,g3803.t1,1,1,1,1,1,1
3803,g3804.t1,1,1,1,1,1,1
3804,g3805.t1,0,0,0,1,1,1
3805,g3806.t1,1,1,1,0,1,1
3806,g3807.t1,1,1,1,1,1,1
3807,g3808.t1,1,1,1,0,1,1
3808,g3809.t1,1,1,1,1,1,1
3809,g3810.t1,1,1,1,1,1,1
3810,g3811.t1,1,1,1,1,1,1
3811,g3812.t1,1,1,1,1,1,1
3812,g3813.t1,1,1,1,1,1,1
3813,g3814.t1,1,1,1,0,0,1
3814,g3815.t1,1,1,1,0,1,1
3815,g3816.t1,0,0,0,1,1,1
3816,g3817.t1,1,1,1,0,1,1
3817,g3818.t1,1,1,1,1,1,1
3818,g3819.t1,1,1,1,1,1,1
3819,g3820.t1,1,1,1,1,1,1
3820,g3821.t1,1,1,1,1,1,1
3821,g3822.t1,1,1,1,1,1,1
3822,g3823.t1,1,1,1,1,1,1
3823,g3824.t1,1,1,1,1,1,1
3824,g3825.t1,1,1,1,1,1,1
3825,g3826.t1,1,1,1,1,1,1
3826,g3827.t1,1,1,1,1,1,1
3827,g3828.t1,1,1,1,0,1,1
3828,g3829.t1,1,1,1,0,1,1
3829,g3830.t1,1,1,1,1,1,1
3830,g3831.t1,1,1,1,1,1,1
3831,g3832.t1,1,1,1,0,1,1
3832,g3833.t1,1,0,0,1,1,1
3833,g3834.t1,1,1,1,1,1,1
3834,g3835.t1,1,1,1,1,1,1
3835,g3836.t1,1,1,1,1,1,1
3836,g3837.t1,1,1,1,0,1,1
3837,g3838.t1,1,1,1,1,1,1
3838,g3839.t1,1,1,1,0,1,1
3839,g3840.t1,1,1,1,1,1,1
3840,g3841.t1,1,1,1,1,1,1
3841,g3842.t1,1,1,1,1,1,1
3842,g3843.t1,1,1,1,0,1,1
3843,g3844.t1,1,1,1,1,1,1
3844,g3845.t1,1,1,1,0,0,1
3845,g3846.t1,1,1,1,0,1,1
3846,g3847.t1,1,1,1,0,1,1
3847,g3848.t1,1,1,1,1,1,1
3848,g3849.t1,1,1,1,1,1,1
3849,g3850.t1,1,1,0,1,1,1
3850,g3851.t1,1,1,1,1,1,1
3851,g3852.t1,1,1,1,1,1,1
3852,g3853.t1,1,1,1,1,1,1
3853,g3854.t1,1,1,1,0,1,1
3854,g3855.t1,1,1,1,1,1,1
3855,g3856.t1,1,1,0,1,1,1
3856,g3857.t1,1,1,1,1,1,1
3857,g3858.t1,1,1,1,0,1,1
3858,g3859.t1,1,1,1,1,1,1
3859,g3860.t1,1,1,1,1,1,1
3860,g3861.t1,1,1,1,1,1,1
3861,g3862.t1,1,1,1,1,1,1
3862,g3863.t1,1,1,1,1,1,1
3863,g3864.t1,1,1,1,1,1,1
3864,g3865.t1,1,1,1,0,1,1
3865,g3866.t1,1,1,1,0,1,1
3866,g3867.t1,1,1,1,0,1,1
3867,g3868.t1,1,1,1,1,1,1
3868,g3869.t1,1,1,1,1,1,1
3869,g3870.t1,1,1,0,1,1,1
3870,g3871.t1,1,1,1,0,1,1
3871,g3872.t1,1,1,1,1,1,1
3872,g3873.t1,1,1,1,0,1,1
3873,g3874.t1,1,1,1,1,1,1
3874,g3875.t1,1,1,1,1,1,1
3875,g3876.t1,1,1,1,1,1,1
3876,g3877.t1,1,1,1,0,1,1
3877,g3878.t1,1,1,1,1,1,1
3878,g3879.t1,1,1,1,0,1,1
3879,g3880.t1,1,1,1,0,1,1
3880,g3881.t1,1,1,1,1,1,1
3881,g3882.t1,1,1,1,1,1,1
3882,g3883.t1,1,1,1,1,1,1
3883,g3884.t1,1,1,1,0,1,1
3884,g3885.t1,1,1,1,0,1,1
3885,g3886.t1,1,1,1,1,1,1
3886,g3887.t1,1,1,1,1,1,1
