indexSequence,HydrophobicZ1,HydrophobicZ2,HydrophobicZ3,HydrophobicZ4,HydrophobicZ5,HydrophobicityZ1,HydrophobicityZ2,HydrophobicityZ3,HydrophobicityZ4,HydrophobicityZ5,HydrophilicityZ1,HydrophilicityZ2,HydrophilicityZ3,HydrophilicityZ4,HydrophilicityZ5
CHR-1-Sequence-1730,0.0,4.28015564202,94.9416342412,0.778210116732,0.0,0.0,5.44747081712,93.3852140078,1.1673151751,0.0,0.0,6.61478599222,92.9961089494,0.389105058366,0.0
CHR-1-Sequence-1733,0.0,2.33463035019,96.4980544747,1.1673151751,0.0,0.0,2.33463035019,97.2762645914,0.389105058366,0.0,0.0,3.89105058366,95.3307392996,0.778210116732,0.0
CHR-1-Sequence-1736,4.66926070039,27.2373540856,68.093385214,0.0,0.0,3.89105058366,20.233463035,75.8754863813,0.0,0.0,5.05836575875,26.4591439689,68.4824902724,0.0,0.0
CHR-1-Sequence-1739,1.94552529183,19.0661478599,77.8210116732,0.778210116732,0.389105058366,1.1673151751,16.7315175097,81.7120622568,0.389105058366,0.0,1.55642023346,19.8443579767,78.2101167315,0.389105058366,0.0
CHR-1-Sequence-1740,0.0,3.50194552529,96.4980544747,0.0,0.0,0.0,3.50194552529,95.3307392996,1.1673151751,0.0,0.0,3.50194552529,95.3307392996,1.1673151751,0.0
CHR-1-Sequence-1745,9.33852140078,34.2412451362,56.420233463,0.0,0.0,6.61478599222,26.0700389105,66.9260700389,0.389105058366,0.0,10.8949416342,39.2996108949,49.4163424125,0.389105058366,0.0
CHR-1-Sequence-1746,2.33463035019,17.8988326848,79.3774319066,0.0,0.389105058366,0.0,16.3424124514,82.8793774319,0.778210116732,0.0,3.50194552529,21.0116731518,74.7081712062,0.778210116732,0.0
CHR-1-Sequence-1747,6.22568093385,22.9571984436,70.4280155642,0.389105058366,0.0,2.33463035019,21.7898832685,74.3190661479,1.55642023346,0.0,7.78210116732,27.2373540856,64.5914396887,0.389105058366,0.0
CHR-1-Sequence-1749,13.2295719844,26.4591439689,59.9221789883,0.389105058366,0.0,7.39299610895,20.6225680934,70.8171206226,0.778210116732,0.389105058366,17.8988326848,34.6303501946,47.0817120623,0.389105058366,0.0
CHR-1-Sequence-1750,7.00389105058,32.6848249027,60.3112840467,0.0,0.0,7.00389105058,26.4591439689,64.5914396887,1.94552529183,0.0,8.56031128405,40.0778210117,51.3618677043,0.0,0.0
CHR-1-Sequence-1754,0.0,15.1750972763,84.4357976654,0.389105058366,0.0,0.389105058366,14.7859922179,84.046692607,0.389105058366,0.389105058366,0.0,18.6770428016,81.3229571984,0.0,0.0
CHR-1-Sequence-1755,3.89105058366,19.8443579767,75.8754863813,0.389105058366,0.0,4.66926070039,24.513618677,69.2607003891,1.55642023346,0.0,0.778210116732,19.8443579767,78.9883268482,0.389105058366,0.0
CHR-1-Sequence-1759,3.11284046693,24.9027237354,71.9844357977,0.0,0.0,3.11284046693,19.0661478599,77.8210116732,0.0,0.0,3.50194552529,28.4046692607,68.093385214,0.0,0.0
CHR-1-Sequence-1760,8.56031128405,29.9610894942,61.4785992218,0.0,0.0,4.28015564202,21.4007782101,73.5408560311,0.778210116732,0.0,10.1167315175,35.7976653696,54.0856031128,0.0,0.0
CHR-1-Sequence-1761,10.8949416342,35.0194552529,53.3073929961,0.389105058366,0.389105058366,9.33852140078,27.626459144,61.8677042802,0.778210116732,0.389105058366,12.8404669261,38.5214007782,48.2490272374,0.389105058366,0.0
CHR-1-Sequence-1762,0.0,17.8988326848,81.3229571984,0.778210116732,0.0,3.11284046693,22.1789883268,74.7081712062,0.0,0.0,1.1673151751,21.4007782101,77.4319066148,0.0,0.0
CHR-1-Sequence-1763,0.778210116732,17.1206225681,81.3229571984,0.389105058366,0.389105058366,2.72373540856,21.4007782101,75.8754863813,0.0,0.0,2.33463035019,21.7898832685,75.8754863813,0.0,0.0
CHR-1-Sequence-1765,10.1167315175,26.8482490272,62.2568093385,0.778210116732,0.0,7.78210116732,23.3463035019,68.093385214,0.778210116732,0.0,12.4513618677,28.4046692607,59.1439688716,0.0,0.0
CHR-1-Sequence-1766,3.11284046693,17.5097276265,78.5992217899,0.778210116732,0.0,0.389105058366,14.0077821012,84.8249027237,0.778210116732,0.0,1.94552529183,22.5680933852,75.486381323,0.0,0.0
CHR-1-Sequence-1767,0.0,10.5058365759,88.7159533074,0.778210116732,0.0,0.0,8.17120622568,91.8287937743,0.0,0.0,0.0,14.3968871595,85.2140077821,0.389105058366,0.0
CHR-1-Sequence-1770,8.94941634241,29.9610894942,59.9221789883,1.1673151751,0.0,7.00389105058,25.6809338521,67.3151750973,0.0,0.0,11.2840466926,29.5719844358,59.1439688716,0.0,0.0
CHR-1-Sequence-1771,5.44747081712,29.5719844358,64.5914396887,0.389105058366,0.0,2.72373540856,27.626459144,69.6498054475,0.0,0.0,6.61478599222,28.4046692607,64.9805447471,0.0,0.0
CHR-1-Sequence-1772,6.22568093385,28.4046692607,65.3696498054,0.0,0.0,1.94552529183,29.1828793774,68.4824902724,0.389105058366,0.0,5.44747081712,28.7937743191,65.3696498054,0.389105058366,0.0
CHR-1-Sequence-1775,2.72373540856,21.4007782101,75.486381323,0.389105058366,0.0,1.55642023346,14.0077821012,83.6575875486,0.778210116732,0.0,3.50194552529,23.3463035019,73.1517509728,0.0,0.0
CHR-1-Sequence-1776,3.50194552529,21.4007782101,74.3190661479,0.389105058366,0.389105058366,3.11284046693,17.1206225681,78.9883268482,0.778210116732,0.0,2.72373540856,23.7354085603,73.1517509728,0.389105058366,0.0
CHR-1-Sequence-1777,7.00389105058,22.9571984436,68.8715953307,1.1673151751,0.0,5.44747081712,19.0661478599,74.3190661479,1.1673151751,0.0,7.78210116732,26.0700389105,66.1478599222,0.0,0.0
CHR-1-Sequence-1779,8.94941634241,25.6809338521,65.3696498054,0.0,0.0,4.28015564202,16.7315175097,78.5992217899,0.389105058366,0.0,15.1750972763,32.6848249027,52.140077821,0.0,0.0
CHR-1-Sequence-1780,0.0,6.22568093385,92.2178988327,0.778210116732,0.778210116732,0.0,8.56031128405,90.2723735409,1.1673151751,0.0,0.778210116732,14.0077821012,85.2140077821,0.0,0.0
CHR-1-Sequence-1781,11.673151751,32.2957198444,55.6420233463,0.389105058366,0.0,8.56031128405,30.3501945525,59.9221789883,0.778210116732,0.389105058366,13.6186770428,35.4085603113,50.9727626459,0.0,0.0
CHR-1-Sequence-1782,6.22568093385,28.4046692607,64.5914396887,0.778210116732,0.0,5.05836575875,20.6225680934,73.5408560311,0.778210116732,0.0,7.78210116732,33.8521400778,57.9766536965,0.389105058366,0.0
CHR-1-Sequence-1783,1.1673151751,21.0116731518,75.8754863813,1.55642023346,0.389105058366,0.778210116732,9.72762645914,88.7159533074,0.778210116732,0.0,1.55642023346,23.7354085603,73.9299610895,0.778210116732,0.0
CHR-1-Sequence-1784,1.94552529183,17.5097276265,79.766536965,0.778210116732,0.0,1.1673151751,8.56031128405,89.8832684825,0.389105058366,0.0,2.33463035019,24.513618677,73.1517509728,0.0,0.0
CHR-1-Sequence-1788,11.673151751,27.626459144,60.3112840467,0.389105058366,0.0,7.78210116732,21.4007782101,70.0389105058,0.389105058366,0.389105058366,11.2840466926,30.3501945525,57.9766536965,0.389105058366,0.0
CHR-1-Sequence-1792,3.89105058366,26.0700389105,68.4824902724,1.55642023346,0.0,3.11284046693,20.6225680934,74.7081712062,1.55642023346,0.0,5.83657587549,28.7937743191,65.3696498054,0.0,0.0
CHR-1-Sequence-1793,0.0,6.61478599222,92.9961089494,0.389105058366,0.0,0.0,4.66926070039,94.5525291829,0.778210116732,0.0,0.0,7.39299610895,92.6070038911,0.0,0.0
CHR-1-Sequence-1797,8.17120622568,24.1245136187,67.7042801556,0.0,0.0,5.05836575875,20.233463035,73.9299610895,0.778210116732,0.0,8.94941634241,31.1284046693,59.9221789883,0.0,0.0
CHR-1-Sequence-1800,11.673151751,33.0739299611,54.8638132296,0.389105058366,0.0,7.78210116732,23.3463035019,67.7042801556,1.1673151751,0.0,13.2295719844,31.906614786,54.8638132296,0.0,0.0
CHR-1-Sequence-1801,13.2295719844,32.6848249027,53.3073929961,0.389105058366,0.389105058366,9.33852140078,29.5719844358,58.7548638132,1.94552529183,0.389105058366,18.2879377432,41.2451361868,40.46692607,0.0,0.0
CHR-1-Sequence-1802,13.2295719844,32.2957198444,53.3073929961,1.1673151751,0.0,9.33852140078,27.2373540856,62.6459143969,0.389105058366,0.389105058366,17.1206225681,36.9649805447,45.9143968872,0.0,0.0
CHR-1-Sequence-1805,12.4513618677,34.2412451362,52.9182879377,0.389105058366,0.0,7.78210116732,26.4591439689,65.3696498054,0.389105058366,0.0,15.953307393,35.7976653696,48.2490272374,0.0,0.0
CHR-1-Sequence-1806,8.56031128405,22.9571984436,66.5369649805,1.94552529183,0.0,2.33463035019,20.6225680934,75.8754863813,1.1673151751,0.0,8.94941634241,29.1828793774,61.4785992218,0.389105058366,0.0
CHR-1-Sequence-1807,3.89105058366,21.4007782101,73.5408560311,1.1673151751,0.0,1.94552529183,17.1206225681,79.766536965,1.1673151751,0.0,4.28015564202,21.4007782101,73.5408560311,0.389105058366,0.389105058366
CHR-1-Sequence-1809,13.2295719844,31.1284046693,55.2529182879,0.389105058366,0.0,7.39299610895,28.4046692607,63.813229572,0.389105058366,0.0,9.33852140078,34.6303501946,55.6420233463,0.389105058366,0.0
CHR-1-Sequence-1814,6.61478599222,24.1245136187,69.2607003891,0.0,0.0,2.33463035019,15.953307393,79.766536965,1.94552529183,0.0,6.61478599222,29.5719844358,63.4241245136,0.389105058366,0.0
CHR-1-Sequence-1816,3.89105058366,20.233463035,75.8754863813,0.0,0.0,3.50194552529,16.7315175097,79.3774319066,0.389105058366,0.0,3.50194552529,23.3463035019,73.1517509728,0.0,0.0
CHR-1-Sequence-1819,1.94552529183,18.2879377432,79.3774319066,0.389105058366,0.0,2.72373540856,16.3424124514,80.1556420233,0.778210116732,0.0,3.89105058366,18.2879377432,77.4319066148,0.389105058366,0.0
CHR-1-Sequence-1820,6.61478599222,34.6303501946,58.7548638132,0.0,0.0,6.22568093385,22.9571984436,70.8171206226,0.0,0.0,9.72762645914,31.906614786,57.9766536965,0.389105058366,0.0
CHR-1-Sequence-1821,3.11284046693,26.0700389105,70.0389105058,0.778210116732,0.0,5.44747081712,21.7898832685,72.373540856,0.389105058366,0.0,0.778210116732,26.8482490272,72.373540856,0.0,0.0
CHR-1-Sequence-1823,4.28015564202,26.8482490272,68.8715953307,0.0,0.0,1.94552529183,17.8988326848,79.3774319066,0.778210116732,0.0,7.00389105058,30.7392996109,62.2568093385,0.0,0.0
CHR-1-Sequence-1827,1.94552529183,17.1206225681,80.5447470817,0.389105058366,0.0,0.0,10.8949416342,88.7159533074,0.389105058366,0.0,1.94552529183,23.3463035019,74.7081712062,0.0,0.0
CHR-1-Sequence-1828,7.39299610895,22.9571984436,69.2607003891,0.389105058366,0.0,3.89105058366,19.4552529183,75.486381323,1.1673151751,0.0,4.66926070039,29.1828793774,66.1478599222,0.0,0.0
CHR-1-Sequence-1832,1.94552529183,18.2879377432,78.9883268482,0.778210116732,0.0,0.778210116732,14.7859922179,84.046692607,0.389105058366,0.0,2.33463035019,21.0116731518,76.2645914397,0.389105058366,0.0
CHR-1-Sequence-1833,6.22568093385,26.4591439689,67.3151750973,0.0,0.0,4.28015564202,20.6225680934,75.0972762646,0.0,0.0,4.66926070039,28.0155642023,67.3151750973,0.0,0.0
CHR-1-Sequence-1834,3.11284046693,21.4007782101,75.0972762646,0.389105058366,0.0,1.55642023346,20.233463035,77.0428015564,1.1673151751,0.0,5.05836575875,23.7354085603,70.8171206226,0.389105058366,0.0
CHR-1-Sequence-1842,5.05836575875,21.7898832685,73.1517509728,0.0,0.0,6.22568093385,19.8443579767,73.1517509728,0.778210116732,0.0,4.66926070039,25.6809338521,69.2607003891,0.389105058366,0.0
CHR-1-Sequence-1844,7.78210116732,30.3501945525,61.4785992218,0.389105058366,0.0,11.2840466926,24.9027237354,63.4241245136,0.389105058366,0.0,8.56031128405,32.2957198444,58.7548638132,0.389105058366,0.0
CHR-1-Sequence-1846,12.0622568093,28.4046692607,57.5875486381,1.94552529183,0.0,7.78210116732,22.9571984436,68.8715953307,0.389105058366,0.0,11.673151751,28.4046692607,59.9221789883,0.0,0.0
CHR-1-Sequence-1847,12.0622568093,31.1284046693,56.420233463,0.389105058366,0.0,7.39299610895,27.2373540856,64.5914396887,0.778210116732,0.0,14.3968871595,35.7976653696,49.4163424125,0.389105058366,0.0
CHR-1-Sequence-1848,13.2295719844,28.0155642023,57.9766536965,0.778210116732,0.0,7.39299610895,26.8482490272,65.3696498054,0.389105058366,0.0,12.4513618677,35.0194552529,52.140077821,0.389105058366,0.0
CHR-1-Sequence-1849,5.44747081712,26.8482490272,67.7042801556,0.0,0.0,3.89105058366,29.1828793774,66.9260700389,0.0,0.0,3.50194552529,23.7354085603,72.7626459144,0.0,0.0
CHR-1-Sequence-1850,1.1673151751,8.94941634241,89.1050583658,0.778210116732,0.0,1.55642023346,9.72762645914,85.6031128405,3.11284046693,0.0,1.1673151751,14.3968871595,83.2684824903,1.1673151751,0.0
CHR-1-Sequence-1851,0.0,3.89105058366,95.719844358,0.389105058366,0.0,0.0,4.28015564202,94.1634241245,1.55642023346,0.0,0.0,8.94941634241,90.2723735409,0.778210116732,0.0
CHR-1-Sequence-1855,0.778210116732,2.72373540856,94.9416342412,1.55642023346,0.0,0.0,2.72373540856,96.1089494163,0.778210116732,0.389105058366,0.389105058366,3.50194552529,96.1089494163,0.0,0.0
CHR-1-Sequence-1856,0.0,4.66926070039,93.3852140078,1.94552529183,0.0,0.0,2.33463035019,94.9416342412,2.72373540856,0.0,0.0,5.44747081712,94.5525291829,0.0,0.0
CHR-1-Sequence-1860,5.83657587549,29.1828793774,64.5914396887,0.0,0.389105058366,7.78210116732,23.3463035019,68.4824902724,0.389105058366,0.0,5.83657587549,32.6848249027,61.0894941634,0.389105058366,0.0
CHR-1-Sequence-1862,9.72762645914,24.1245136187,65.3696498054,0.778210116732,0.0,3.89105058366,24.1245136187,71.5953307393,0.389105058366,0.0,7.78210116732,30.7392996109,61.0894941634,0.389105058366,0.0
CHR-1-Sequence-1867,0.389105058366,14.7859922179,84.4357976654,0.389105058366,0.0,0.0,8.94941634241,89.8832684825,1.1673151751,0.0,1.55642023346,17.5097276265,80.5447470817,0.389105058366,0.0
CHR-1-Sequence-1868,3.50194552529,21.0116731518,74.3190661479,1.1673151751,0.0,1.55642023346,14.0077821012,83.2684824903,1.1673151751,0.0,10.8949416342,29.5719844358,59.53307393,0.0,0.0
CHR-1-Sequence-1869,3.89105058366,20.6225680934,75.0972762646,0.389105058366,0.0,1.55642023346,15.5642023346,81.7120622568,1.1673151751,0.0,10.5058365759,30.3501945525,59.1439688716,0.0,0.0
CHR-1-Sequence-1870,7.78210116732,24.9027237354,66.9260700389,0.389105058366,0.0,4.28015564202,20.233463035,75.486381323,0.0,0.0,10.8949416342,32.2957198444,56.8093385214,0.0,0.0
CHR-1-Sequence-1871,2.72373540856,22.1789883268,74.3190661479,0.778210116732,0.0,0.389105058366,13.2295719844,85.6031128405,0.778210116732,0.0,5.05836575875,31.5175097276,63.4241245136,0.0,0.0
CHR-1-Sequence-1874,4.28015564202,20.233463035,73.9299610895,1.1673151751,0.389105058366,0.0,15.5642023346,83.6575875486,0.389105058366,0.389105058366,6.61478599222,29.9610894942,62.6459143969,0.778210116732,0.0
CHR-1-Sequence-1875,10.5058365759,23.3463035019,65.3696498054,0.389105058366,0.389105058366,7.00389105058,27.626459144,64.9805447471,0.0,0.389105058366,13.2295719844,31.906614786,54.8638132296,0.0,0.0
CHR-1-Sequence-1876,10.5058365759,28.0155642023,60.3112840467,0.778210116732,0.389105058366,7.39299610895,24.9027237354,67.3151750973,0.0,0.389105058366,13.2295719844,33.8521400778,52.5291828794,0.389105058366,0.0
CHR-1-Sequence-1877,4.66926070039,31.5175097276,63.4241245136,0.389105058366,0.0,4.66926070039,20.6225680934,74.7081712062,0.0,0.0,7.39299610895,31.906614786,60.7003891051,0.0,0.0
CHR-1-Sequence-1878,4.28015564202,32.2957198444,63.4241245136,0.0,0.0,4.66926070039,22.9571984436,72.373540856,0.0,0.0,9.72762645914,28.4046692607,61.8677042802,0.0,0.0
CHR-1-Sequence-1879,5.44747081712,31.1284046693,62.6459143969,0.778210116732,0.0,9.33852140078,24.9027237354,64.5914396887,0.0,1.1673151751,8.17120622568,35.4085603113,56.420233463,0.0,0.0
CHR-1-Sequence-1881,0.0,3.11284046693,96.1089494163,0.778210116732,0.0,0.0,6.22568093385,92.2178988327,1.55642023346,0.0,0.0,1.55642023346,97.6653696498,0.778210116732,0.0
CHR-1-Sequence-1883,3.11284046693,17.5097276265,78.9883268482,0.0,0.389105058366,0.0,12.4513618677,87.5486381323,0.0,0.0,6.61478599222,26.0700389105,67.3151750973,0.0,0.0
CHR-1-Sequence-1885,8.56031128405,24.9027237354,66.1478599222,0.389105058366,0.0,5.05836575875,24.9027237354,70.0389105058,0.0,0.0,8.94941634241,25.2918287938,65.7587548638,0.0,0.0
CHR-1-Sequence-1886,13.2295719844,31.1284046693,54.8638132296,0.778210116732,0.0,10.8949416342,30.3501945525,58.3657587549,0.389105058366,0.0,13.6186770428,34.2412451362,51.7509727626,0.389105058366,0.0
CHR-1-Sequence-1887,2.33463035019,20.6225680934,76.6536964981,0.389105058366,0.0,0.778210116732,16.7315175097,81.7120622568,0.778210116732,0.0,3.50194552529,27.626459144,68.4824902724,0.0,0.389105058366
CHR-1-Sequence-1888,9.72762645914,32.2957198444,57.5875486381,0.389105058366,0.0,7.39299610895,27.2373540856,64.9805447471,0.0,0.389105058366,9.72762645914,36.186770428,54.0856031128,0.0,0.0
CHR-1-Sequence-1889,11.2840466926,35.4085603113,53.3073929961,0.0,0.0,8.17120622568,21.7898832685,69.2607003891,0.778210116732,0.0,11.673151751,39.6887159533,48.6381322957,0.0,0.0
CHR-1-Sequence-1890,7.78210116732,25.6809338521,66.1478599222,0.389105058366,0.0,5.05836575875,21.4007782101,73.1517509728,0.389105058366,0.0,6.61478599222,33.4630350195,59.53307393,0.389105058366,0.0
CHR-1-Sequence-1891,3.50194552529,23.7354085603,71.9844357977,0.778210116732,0.0,0.778210116732,16.7315175097,81.7120622568,0.778210116732,0.0,5.83657587549,26.0700389105,67.7042801556,0.389105058366,0.0
CHR-1-Sequence-1892,0.0,8.94941634241,89.1050583658,1.1673151751,0.778210116732,0.0,0.778210116732,98.8326848249,0.389105058366,0.0,0.0,14.0077821012,85.9922178988,0.0,0.0
CHR-1-Sequence-1893,0.0,8.56031128405,90.2723735409,1.1673151751,0.0,0.0,4.28015564202,94.9416342412,0.778210116732,0.0,0.389105058366,10.8949416342,88.326848249,0.389105058366,0.0
CHR-1-Sequence-1898,0.0,9.72762645914,87.9377431907,2.33463035019,0.0,0.0,2.72373540856,96.1089494163,1.1673151751,0.0,0.778210116732,14.0077821012,84.046692607,1.1673151751,0.0
CHR-1-Sequence-1899,11.2840466926,28.7937743191,59.53307393,0.389105058366,0.0,13.2295719844,26.4591439689,59.53307393,0.778210116732,0.0,9.72762645914,38.5214007782,51.7509727626,0.0,0.0
CHR-1-Sequence-1900,2.72373540856,20.233463035,76.2645914397,0.778210116732,0.0,1.94552529183,15.1750972763,81.7120622568,1.1673151751,0.0,3.11284046693,19.8443579767,77.0428015564,0.0,0.0
CHR-1-Sequence-1901,2.72373540856,19.4552529183,77.0428015564,0.389105058366,0.389105058366,2.33463035019,15.1750972763,81.3229571984,1.1673151751,0.0,5.44747081712,27.2373540856,67.3151750973,0.0,0.0
CHR-1-Sequence-1905,2.72373540856,16.7315175097,79.3774319066,0.389105058366,0.778210116732,1.94552529183,13.2295719844,84.046692607,0.778210116732,0.0,3.50194552529,29.5719844358,66.5369649805,0.389105058366,0.0
CHR-1-Sequence-1906,5.44747081712,24.9027237354,68.4824902724,1.1673151751,0.0,6.61478599222,24.9027237354,68.4824902724,0.0,0.0,6.22568093385,25.2918287938,68.4824902724,0.0,0.0
CHR-1-Sequence-1907,3.11284046693,21.4007782101,73.9299610895,1.55642023346,0.0,1.94552529183,18.6770428016,78.5992217899,0.778210116732,0.0,6.22568093385,27.2373540856,66.5369649805,0.0,0.0
CHR-1-Sequence-1908,12.4513618677,29.9610894942,57.1984435798,0.389105058366,0.0,5.83657587549,26.8482490272,66.5369649805,0.778210116732,0.0,17.8988326848,30.7392996109,51.3618677043,0.0,0.0
CHR-1-Sequence-1909,10.1167315175,30.3501945525,59.53307393,0.0,0.0,7.00389105058,22.9571984436,69.6498054475,0.389105058366,0.0,17.1206225681,30.7392996109,52.140077821,0.0,0.0
CHR-1-Sequence-1910,1.1673151751,13.6186770428,84.4357976654,0.778210116732,0.0,2.72373540856,18.6770428016,76.6536964981,1.94552529183,0.0,0.389105058366,12.0622568093,87.1595330739,0.0,0.389105058366
CHR-1-Sequence-1911,0.389105058366,17.5097276265,81.7120622568,0.389105058366,0.0,0.389105058366,8.94941634241,89.4941634241,1.1673151751,0.0,0.0,19.8443579767,80.1556420233,0.0,0.0
CHR-1-Sequence-1912,0.0,8.56031128405,89.8832684825,1.1673151751,0.389105058366,0.0,5.44747081712,92.6070038911,1.94552529183,0.0,0.0,10.5058365759,89.4941634241,0.0,0.0
CHR-1-Sequence-1915,0.0,5.05836575875,94.9416342412,0.0,0.0,0.0,2.33463035019,96.4980544747,1.1673151751,0.0,0.0,6.61478599222,92.6070038911,0.778210116732,0.0
CHR-1-Sequence-1919,3.89105058366,27.2373540856,68.4824902724,0.389105058366,0.0,5.05836575875,15.953307393,78.2101167315,0.389105058366,0.389105058366,4.66926070039,27.626459144,67.7042801556,0.0,0.0
CHR-1-Sequence-1920,20.233463035,24.513618677,53.3073929961,1.94552529183,0.0,10.1167315175,28.0155642023,60.7003891051,0.778210116732,0.389105058366,19.8443579767,36.5758754864,43.1906614786,0.389105058366,0.0
CHR-1-Sequence-1921,13.6186770428,28.7937743191,57.5875486381,0.0,0.0,7.00389105058,26.8482490272,64.9805447471,1.1673151751,0.0,12.4513618677,33.0739299611,54.4747081712,0.0,0.0
CHR-1-Sequence-1924,3.11284046693,24.9027237354,71.2062256809,0.778210116732,0.0,1.55642023346,19.8443579767,77.0428015564,1.55642023346,0.0,5.44747081712,31.5175097276,63.0350194553,0.0,0.0
CHR-1-Sequence-1926,10.5058365759,32.6848249027,56.420233463,0.389105058366,0.0,7.78210116732,28.0155642023,62.6459143969,1.55642023346,0.0,10.5058365759,35.7976653696,53.6964980545,0.0,0.0
CHR-1-Sequence-1928,8.94941634241,29.1828793774,59.9221789883,1.94552529183,0.0,4.66926070039,24.1245136187,70.0389105058,1.1673151751,0.0,8.94941634241,35.4085603113,55.2529182879,0.389105058366,0.0
