indexSequence,HydrophobicityZ1,HydrophobicityZ2,HydrophobicityZ3,HydrophobicityZ4,HydrophobicityZ5,HydrophobicZ1,HydrophobicZ2,HydrophobicZ3,HydrophobicZ4,HydrophobicZ5,HydrophilicityZ1,HydrophilicityZ2,HydrophilicityZ3,HydrophilicityZ4,HydrophilicityZ5
CHR-1-Sequence-2349,4.6511627907,20.9302325581,72.8682170543,0.77519379845,0.77519379845,2.32558139535,26.3565891473,69.7674418605,1.5503875969,0.0,9.3023255814,26.3565891473,64.3410852713,0.0,0.0
CHR-1-Sequence-2356,0.0,1.5503875969,97.6744186047,0.77519379845,0.0,0.0,3.87596899225,93.7984496124,1.5503875969,0.77519379845,1.5503875969,14.7286821705,83.7209302326,0.0,0.0
CHR-1-Sequence-2360,0.0,13.9534883721,85.2713178295,0.77519379845,0.0,1.5503875969,13.9534883721,83.7209302326,0.77519379845,0.0,2.32558139535,27.1317829457,70.5426356589,0.0,0.0
CHR-1-Sequence-2369,2.32558139535,19.3798449612,75.9689922481,1.5503875969,0.77519379845,3.1007751938,18.6046511628,76.7441860465,1.5503875969,0.0,3.87596899225,31.007751938,65.1162790698,0.0,0.0
CHR-1-Sequence-2381,0.0,3.1007751938,96.1240310078,0.77519379845,0.0,0.0,4.6511627907,94.5736434109,0.77519379845,0.0,0.0,17.8294573643,81.3953488372,0.77519379845,0.0
CHR-1-Sequence-2390,0.0,11.6279069767,87.5968992248,0.77519379845,0.0,2.32558139535,17.0542635659,79.8449612403,0.77519379845,0.0,5.42635658915,32.5581395349,62.015503876,0.0,0.0
CHR-1-Sequence-2392,1.5503875969,16.2790697674,81.3953488372,0.77519379845,0.0,3.87596899225,25.5813953488,68.992248062,1.5503875969,0.0,8.52713178295,33.3333333333,58.1395348837,0.0,0.0
CHR-1-Sequence-2397,0.0,4.6511627907,94.5736434109,0.77519379845,0.0,0.0,6.2015503876,91.4728682171,2.32558139535,0.0,0.77519379845,19.3798449612,79.0697674419,0.77519379845,0.0
CHR-1-Sequence-2401,0.77519379845,9.3023255814,89.9224806202,0.0,0.0,0.77519379845,13.9534883721,84.496124031,0.77519379845,0.0,1.5503875969,34.1085271318,64.3410852713,0.0,0.0
CHR-1-Sequence-2404,0.0,11.6279069767,87.5968992248,0.77519379845,0.0,0.77519379845,22.480620155,75.1937984496,1.5503875969,0.0,6.2015503876,31.7829457364,62.015503876,0.0,0.0
CHR-1-Sequence-2407,2.32558139535,20.1550387597,76.7441860465,0.0,0.77519379845,2.32558139535,23.2558139535,72.8682170543,1.5503875969,0.0,7.7519379845,34.1085271318,58.1395348837,0.0,0.0
CHR-1-Sequence-2411,0.0,11.6279069767,86.8217054264,1.5503875969,0.0,4.6511627907,19.3798449612,73.6434108527,1.5503875969,0.77519379845,6.2015503876,35.6589147287,58.1395348837,0.0,0.0
CHR-1-Sequence-2427,0.0,10.8527131783,86.0465116279,3.1007751938,0.0,3.1007751938,17.8294573643,75.9689922481,2.32558139535,0.77519379845,6.2015503876,37.2093023256,55.8139534884,0.77519379845,0.0
CHR-1-Sequence-2438,1.5503875969,18.6046511628,78.2945736434,1.5503875969,0.0,2.32558139535,31.007751938,65.8914728682,0.77519379845,0.0,10.0775193798,35.6589147287,53.488372093,0.77519379845,0.0
CHR-1-Sequence-2441,1.5503875969,13.9534883721,83.7209302326,0.77519379845,0.0,4.6511627907,27.9069767442,65.8914728682,0.77519379845,0.77519379845,12.4031007752,41.0852713178,46.511627907,0.0,0.0
CHR-1-Sequence-2460,0.77519379845,16.2790697674,82.9457364341,0.0,0.0,2.32558139535,17.8294573643,79.0697674419,0.77519379845,0.0,2.32558139535,29.4573643411,68.2170542636,0.0,0.0
CHR-1-Sequence-2468,0.0,6.2015503876,92.2480620155,1.5503875969,0.0,2.32558139535,14.7286821705,82.1705426357,0.77519379845,0.0,4.6511627907,26.3565891473,68.2170542636,0.77519379845,0.0
CHR-1-Sequence-2485,5.42635658915,23.2558139535,69.7674418605,0.0,1.5503875969,7.7519379845,21.7054263566,69.7674418605,0.77519379845,0.0,10.8527131783,35.6589147287,53.488372093,0.0,0.0
CHR-1-Sequence-2486,2.32558139535,14.7286821705,80.6201550388,2.32558139535,0.0,0.77519379845,17.8294573643,81.3953488372,0.0,0.0,2.32558139535,31.7829457364,65.1162790698,0.77519379845,0.0
CHR-1-Sequence-2493,0.77519379845,10.8527131783,87.5968992248,0.77519379845,0.0,2.32558139535,17.8294573643,79.0697674419,0.77519379845,0.0,8.52713178295,30.2325581395,61.2403100775,0.0,0.0
CHR-1-Sequence-2501,0.77519379845,18.6046511628,79.8449612403,0.77519379845,0.0,1.5503875969,21.7054263566,75.1937984496,1.5503875969,0.0,5.42635658915,36.4341085271,58.1395348837,0.0,0.0
CHR-1-Sequence-2526,2.32558139535,13.9534883721,82.1705426357,0.77519379845,0.77519379845,3.1007751938,29.4573643411,65.1162790698,2.32558139535,0.0,6.2015503876,37.984496124,55.8139534884,0.0,0.0
CHR-1-Sequence-2528,1.5503875969,18.6046511628,79.0697674419,0.77519379845,0.0,1.5503875969,25.5813953488,71.3178294574,1.5503875969,0.0,4.6511627907,31.7829457364,62.7906976744,0.77519379845,0.0
CHR-1-Sequence-2530,0.0,12.4031007752,86.8217054264,0.0,0.77519379845,0.77519379845,20.9302325581,75.1937984496,3.1007751938,0.0,7.7519379845,26.3565891473,65.8914728682,0.0,0.0
CHR-1-Sequence-2532,0.0,4.6511627907,95.3488372093,0.0,0.0,0.0,11.6279069767,86.0465116279,1.5503875969,0.77519379845,4.6511627907,21.7054263566,73.6434108527,0.0,0.0
CHR-1-Sequence-2533,4.6511627907,20.1550387597,74.4186046512,0.77519379845,0.0,2.32558139535,21.7054263566,74.4186046512,1.5503875969,0.0,4.6511627907,20.9302325581,74.4186046512,0.0,0.0
CHR-1-Sequence-2551,0.0,21.7054263566,76.7441860465,1.5503875969,0.0,1.5503875969,24.0310077519,73.6434108527,0.77519379845,0.0,6.97674418605,29.4573643411,63.5658914729,0.0,0.0
CHR-1-Sequence-2577,0.77519379845,20.9302325581,77.519379845,0.0,0.77519379845,1.5503875969,28.6821705426,68.992248062,0.77519379845,0.0,8.52713178295,39.5348837209,51.9379844961,0.0,0.0
CHR-1-Sequence-2579,0.77519379845,20.9302325581,76.7441860465,1.5503875969,0.0,3.1007751938,26.3565891473,69.7674418605,0.77519379845,0.0,11.6279069767,34.8837209302,53.488372093,0.0,0.0
CHR-1-Sequence-2580,0.0,2.32558139535,97.6744186047,0.0,0.0,0.0,7.7519379845,90.6976744186,0.77519379845,0.77519379845,0.77519379845,17.8294573643,81.3953488372,0.0,0.0
CHR-1-Sequence-2602,1.5503875969,18.6046511628,78.2945736434,1.5503875969,0.0,4.6511627907,24.0310077519,70.5426356589,0.77519379845,0.0,5.42635658915,34.1085271318,59.6899224806,0.77519379845,0.0
CHR-1-Sequence-2608,1.5503875969,16.2790697674,81.3953488372,0.77519379845,0.0,6.2015503876,18.6046511628,74.4186046512,0.77519379845,0.0,10.8527131783,34.8837209302,54.2635658915,0.0,0.0
CHR-1-Sequence-2609,0.0,0.0,98.4496124031,1.5503875969,0.0,0.0,2.32558139535,94.5736434109,2.32558139535,0.77519379845,0.0,7.7519379845,91.4728682171,0.77519379845,0.0
CHR-1-Sequence-2610,2.32558139535,17.0542635659,79.0697674419,1.5503875969,0.0,3.87596899225,20.9302325581,73.6434108527,1.5503875969,0.0,9.3023255814,33.3333333333,57.3643410853,0.0,0.0
CHR-1-Sequence-2620,0.0,7.7519379845,92.2480620155,0.0,0.0,0.0,12.4031007752,86.8217054264,0.77519379845,0.0,0.77519379845,23.2558139535,75.9689922481,0.0,0.0
CHR-1-Sequence-2624,0.0,15.503875969,83.7209302326,0.77519379845,0.0,4.6511627907,26.3565891473,67.4418604651,0.77519379845,0.77519379845,8.52713178295,45.7364341085,45.7364341085,0.0,0.0
CHR-1-Sequence-2633,0.0,8.52713178295,89.9224806202,0.77519379845,0.77519379845,0.0,10.0775193798,87.5968992248,2.32558139535,0.0,0.0,25.5813953488,73.6434108527,0.77519379845,0.0
CHR-1-Sequence-2639,0.77519379845,25.5813953488,72.8682170543,0.77519379845,0.0,2.32558139535,21.7054263566,75.1937984496,0.77519379845,0.0,7.7519379845,32.5581395349,58.9147286822,0.77519379845,0.0
CHR-1-Sequence-2642,2.32558139535,14.7286821705,82.1705426357,0.77519379845,0.0,3.87596899225,16.2790697674,79.0697674419,0.77519379845,0.0,6.97674418605,30.2325581395,62.7906976744,0.0,0.0
CHR-1-Sequence-2660,0.77519379845,14.7286821705,83.7209302326,0.0,0.77519379845,4.6511627907,23.2558139535,71.3178294574,0.77519379845,0.0,10.0775193798,34.8837209302,55.0387596899,0.0,0.0
CHR-1-Sequence-2666,0.77519379845,6.2015503876,92.2480620155,0.77519379845,0.0,0.77519379845,13.9534883721,82.9457364341,2.32558139535,0.0,3.1007751938,25.5813953488,71.3178294574,0.0,0.0
CHR-1-Sequence-2669,0.0,18.6046511628,80.6201550388,0.77519379845,0.0,3.1007751938,21.7054263566,74.4186046512,0.77519379845,0.0,6.97674418605,33.3333333333,59.6899224806,0.0,0.0
CHR-1-Sequence-2670,0.0,10.8527131783,88.3720930233,0.77519379845,0.0,2.32558139535,15.503875969,79.8449612403,1.5503875969,0.77519379845,9.3023255814,30.2325581395,60.4651162791,0.0,0.0
CHR-1-Sequence-2671,0.0,3.1007751938,95.3488372093,1.5503875969,0.0,0.0,3.87596899225,92.2480620155,3.1007751938,0.77519379845,0.0,11.6279069767,88.3720930233,0.0,0.0
CHR-1-Sequence-2689,3.87596899225,23.2558139535,72.0930232558,0.0,0.77519379845,3.87596899225,24.8062015504,69.7674418605,1.5503875969,0.0,4.6511627907,34.8837209302,60.4651162791,0.0,0.0
CHR-1-Sequence-2690,0.77519379845,13.1782945736,86.0465116279,0.0,0.0,1.5503875969,13.9534883721,82.9457364341,1.5503875969,0.0,4.6511627907,30.2325581395,65.1162790698,0.0,0.0
CHR-1-Sequence-2698,2.32558139535,14.7286821705,82.9457364341,0.0,0.0,1.5503875969,18.6046511628,79.0697674419,0.77519379845,0.0,3.1007751938,30.2325581395,66.6666666667,0.0,0.0
CHR-1-Sequence-2699,0.0,17.8294573643,80.6201550388,1.5503875969,0.0,2.32558139535,16.2790697674,79.8449612403,1.5503875969,0.0,7.7519379845,33.3333333333,58.1395348837,0.77519379845,0.0
CHR-1-Sequence-2700,0.77519379845,5.42635658915,92.2480620155,0.77519379845,0.77519379845,0.0,3.87596899225,93.023255814,3.1007751938,0.0,0.0,1.5503875969,98.4496124031,0.0,0.0
CHR-1-Sequence-2709,0.0,6.2015503876,93.023255814,0.77519379845,0.0,0.0,6.97674418605,93.023255814,0.0,0.0,0.0,19.3798449612,80.6201550388,0.0,0.0
CHR-1-Sequence-2715,2.32558139535,13.1782945736,82.9457364341,1.5503875969,0.0,2.32558139535,25.5813953488,71.3178294574,0.77519379845,0.0,10.8527131783,32.5581395349,56.5891472868,0.0,0.0
CHR-1-Sequence-2727,0.77519379845,19.3798449612,79.0697674419,0.77519379845,0.0,5.42635658915,24.0310077519,68.992248062,1.5503875969,0.0,10.0775193798,31.007751938,58.1395348837,0.77519379845,0.0
CHR-1-Sequence-2740,2.32558139535,16.2790697674,80.6201550388,0.77519379845,0.0,6.2015503876,20.9302325581,72.0930232558,0.77519379845,0.0,9.3023255814,29.4573643411,60.4651162791,0.77519379845,0.0
CHR-1-Sequence-2741,0.0,7.7519379845,89.9224806202,2.32558139535,0.0,0.0,6.97674418605,90.6976744186,2.32558139535,0.0,0.0,22.480620155,76.7441860465,0.77519379845,0.0
CHR-1-Sequence-2747,0.0,5.42635658915,94.5736434109,0.0,0.0,0.77519379845,3.87596899225,94.5736434109,0.77519379845,0.0,0.77519379845,18.6046511628,79.8449612403,0.77519379845,0.0
CHR-1-Sequence-2748,2.32558139535,21.7054263566,73.6434108527,1.5503875969,0.77519379845,4.6511627907,22.480620155,70.5426356589,2.32558139535,0.0,10.0775193798,27.9069767442,61.2403100775,0.77519379845,0.0
CHR-1-Sequence-2767,0.0,0.77519379845,98.4496124031,0.77519379845,0.0,0.0,9.3023255814,89.9224806202,0.0,0.77519379845,0.77519379845,21.7054263566,76.7441860465,0.77519379845,0.0
CHR-1-Sequence-2771,0.0,22.480620155,75.9689922481,1.5503875969,0.0,0.77519379845,17.0542635659,80.6201550388,1.5503875969,0.0,1.5503875969,24.0310077519,74.4186046512,0.0,0.0
CHR-1-Sequence-2773,0.0,17.8294573643,80.6201550388,1.5503875969,0.0,1.5503875969,6.97674418605,89.1472868217,1.5503875969,0.77519379845,0.77519379845,20.9302325581,78.2945736434,0.0,0.0
CHR-1-Sequence-2775,0.77519379845,13.1782945736,86.0465116279,0.0,0.0,4.6511627907,18.6046511628,75.1937984496,1.5503875969,0.0,4.6511627907,36.4341085271,58.1395348837,0.77519379845,0.0
CHR-1-Sequence-2780,0.0,13.1782945736,85.2713178295,1.5503875969,0.0,2.32558139535,29.4573643411,67.4418604651,0.77519379845,0.0,4.6511627907,43.4108527132,51.9379844961,0.0,0.0
CHR-1-Sequence-2784,0.77519379845,14.7286821705,83.7209302326,0.0,0.77519379845,1.5503875969,13.9534883721,83.7209302326,0.77519379845,0.0,3.1007751938,31.007751938,65.8914728682,0.0,0.0
CHR-1-Sequence-2803,0.0,3.1007751938,95.3488372093,1.5503875969,0.0,0.0,2.32558139535,96.1240310078,1.5503875969,0.0,0.0,7.7519379845,92.2480620155,0.0,0.0
CHR-1-Sequence-2813,0.0,13.9534883721,83.7209302326,2.32558139535,0.0,6.2015503876,13.9534883721,79.0697674419,0.77519379845,0.0,7.7519379845,31.007751938,61.2403100775,0.0,0.0
CHR-1-Sequence-2833,0.0,1.5503875969,97.6744186047,0.77519379845,0.0,0.0,1.5503875969,96.8992248062,0.77519379845,0.77519379845,0.0,9.3023255814,90.6976744186,0.0,0.0
CHR-1-Sequence-2837,0.0,11.6279069767,88.3720930233,0.0,0.0,0.0,7.7519379845,92.2480620155,0.0,0.0,0.77519379845,15.503875969,83.7209302326,0.0,0.0
CHR-1-Sequence-2845,0.0,2.32558139535,96.8992248062,0.77519379845,0.0,0.0,1.5503875969,94.5736434109,2.32558139535,1.5503875969,0.0,6.97674418605,91.4728682171,0.77519379845,0.77519379845
CHR-1-Sequence-2848,0.77519379845,13.1782945736,84.496124031,0.0,1.5503875969,5.42635658915,20.1550387597,73.6434108527,0.77519379845,0.0,10.8527131783,25.5813953488,63.5658914729,0.0,0.0
CHR-1-Sequence-2854,0.0,6.97674418605,93.023255814,0.0,0.0,0.0,9.3023255814,90.6976744186,0.0,0.0,0.77519379845,13.9534883721,85.2713178295,0.0,0.0
CHR-1-Sequence-2859,0.0,3.1007751938,96.8992248062,0.0,0.0,0.0,8.52713178295,89.1472868217,2.32558139535,0.0,0.0,17.0542635659,82.9457364341,0.0,0.0
CHR-1-Sequence-2869,0.77519379845,17.8294573643,80.6201550388,0.77519379845,0.0,1.5503875969,16.2790697674,82.1705426357,0.0,0.0,3.87596899225,21.7054263566,74.4186046512,0.0,0.0
CHR-1-Sequence-2879,0.0,15.503875969,83.7209302326,0.77519379845,0.0,2.32558139535,19.3798449612,77.519379845,0.77519379845,0.0,2.32558139535,37.2093023256,60.4651162791,0.0,0.0
CHR-1-Sequence-2887,0.0,3.1007751938,96.8992248062,0.0,0.0,0.77519379845,12.4031007752,85.2713178295,0.77519379845,0.77519379845,1.5503875969,24.0310077519,73.6434108527,0.77519379845,0.0
CHR-1-Sequence-2889,0.0,6.2015503876,93.023255814,0.77519379845,0.0,0.77519379845,18.6046511628,78.2945736434,1.5503875969,0.77519379845,0.77519379845,31.7829457364,66.6666666667,0.77519379845,0.0
CHR-1-Sequence-2916,1.5503875969,14.7286821705,82.9457364341,0.0,0.77519379845,3.87596899225,18.6046511628,76.7441860465,0.77519379845,0.0,5.42635658915,36.4341085271,58.1395348837,0.0,0.0
CHR-1-Sequence-2917,0.77519379845,10.8527131783,87.5968992248,0.77519379845,0.0,3.1007751938,10.8527131783,85.2713178295,0.77519379845,0.0,5.42635658915,32.5581395349,62.015503876,0.0,0.0
CHR-1-Sequence-2920,0.0,6.97674418605,92.2480620155,0.77519379845,0.0,0.77519379845,8.52713178295,90.6976744186,0.0,0.0,0.77519379845,20.9302325581,77.519379845,0.77519379845,0.0
CHR-1-Sequence-2931,0.0,7.7519379845,92.2480620155,0.0,0.0,0.77519379845,4.6511627907,94.5736434109,0.0,0.0,2.32558139535,13.1782945736,84.496124031,0.0,0.0
CHR-1-Sequence-2939,0.0,10.0775193798,88.3720930233,1.5503875969,0.0,0.0,6.2015503876,93.7984496124,0.0,0.0,3.1007751938,13.9534883721,82.9457364341,0.0,0.0
CHR-1-Sequence-2953,1.5503875969,6.2015503876,92.2480620155,0.0,0.0,0.0,10.8527131783,86.8217054264,1.5503875969,0.77519379845,2.32558139535,27.1317829457,70.5426356589,0.0,0.0
CHR-1-Sequence-2956,1.5503875969,23.2558139535,74.4186046512,0.77519379845,0.0,3.1007751938,27.9069767442,67.4418604651,1.5503875969,0.0,10.8527131783,38.7596899225,49.6124031008,0.77519379845,0.0
CHR-1-Sequence-2957,0.77519379845,17.0542635659,81.3953488372,0.77519379845,0.0,0.77519379845,6.97674418605,89.9224806202,2.32558139535,0.0,2.32558139535,16.2790697674,80.6201550388,0.77519379845,0.0
CHR-1-Sequence-2966,0.0,0.0,99.2248062016,0.77519379845,0.0,0.0,1.5503875969,94.5736434109,3.1007751938,0.77519379845,0.0,7.7519379845,92.2480620155,0.0,0.0
CHR-1-Sequence-2989,0.0,13.1782945736,86.0465116279,0.0,0.77519379845,3.1007751938,20.1550387597,74.4186046512,1.5503875969,0.77519379845,7.7519379845,37.984496124,54.2635658915,0.0,0.0
CHR-1-Sequence-2996,0.0,0.77519379845,97.6744186047,1.5503875969,0.0,0.0,2.32558139535,96.1240310078,0.77519379845,0.77519379845,0.0,10.0775193798,89.9224806202,0.0,0.0
CHR-1-Sequence-2997,1.5503875969,15.503875969,82.1705426357,0.77519379845,0.0,2.32558139535,20.9302325581,75.9689922481,0.77519379845,0.0,4.6511627907,32.5581395349,62.7906976744,0.0,0.0
CHR-1-Sequence-2998,0.77519379845,16.2790697674,80.6201550388,1.5503875969,0.77519379845,3.1007751938,26.3565891473,69.7674418605,0.77519379845,0.0,6.97674418605,36.4341085271,56.5891472868,0.0,0.0
CHR-1-Sequence-2999,1.5503875969,22.480620155,75.1937984496,0.77519379845,0.0,6.2015503876,20.9302325581,72.0930232558,0.77519379845,0.0,8.52713178295,30.2325581395,61.2403100775,0.0,0.0
CHR-1-Sequence-3009,0.0,9.3023255814,90.6976744186,0.0,0.0,1.5503875969,17.8294573643,79.8449612403,0.77519379845,0.0,6.2015503876,30.2325581395,63.5658914729,0.0,0.0
CHR-1-Sequence-3011,0.0,0.0,100.0,0.0,0.0,0.0,7.7519379845,89.9224806202,1.5503875969,0.77519379845,0.0,19.3798449612,80.6201550388,0.0,0.0
CHR-1-Sequence-3017,0.0,6.97674418605,93.023255814,0.0,0.0,2.32558139535,23.2558139535,72.8682170543,0.77519379845,0.77519379845,9.3023255814,37.2093023256,53.488372093,0.0,0.0
CHR-1-Sequence-3018,0.0,2.32558139535,96.8992248062,0.77519379845,0.0,0.0,6.2015503876,92.2480620155,0.77519379845,0.77519379845,0.0,19.3798449612,80.6201550388,0.0,0.0
CHR-1-Sequence-3023,0.0,10.0775193798,89.9224806202,0.0,0.0,0.0,13.1782945736,86.0465116279,0.77519379845,0.0,0.0,18.6046511628,81.3953488372,0.0,0.0
CHR-1-Sequence-3026,0.0,5.42635658915,94.5736434109,0.0,0.0,0.77519379845,9.3023255814,89.1472868217,0.77519379845,0.0,2.32558139535,16.2790697674,80.6201550388,0.77519379845,0.0
CHR-1-Sequence-3029,0.77519379845,20.1550387597,78.2945736434,0.77519379845,0.0,2.32558139535,24.8062015504,72.8682170543,0.0,0.0,4.6511627907,30.2325581395,65.1162790698,0.0,0.0
CHR-1-Sequence-3033,0.0,20.9302325581,78.2945736434,0.77519379845,0.0,2.32558139535,21.7054263566,74.4186046512,1.5503875969,0.0,3.1007751938,27.9069767442,68.992248062,0.0,0.0
CHR-1-Sequence-3034,2.32558139535,20.9302325581,75.9689922481,0.77519379845,0.0,6.2015503876,20.9302325581,72.0930232558,0.77519379845,0.0,5.42635658915,38.7596899225,55.0387596899,0.77519379845,0.0
CHR-1-Sequence-3036,0.0,1.5503875969,97.6744186047,0.77519379845,0.0,1.5503875969,1.5503875969,93.7984496124,1.5503875969,1.5503875969,1.5503875969,13.9534883721,84.496124031,0.0,0.0
CHR-1-Sequence-3047,0.77519379845,17.8294573643,79.0697674419,1.5503875969,0.77519379845,2.32558139535,29.4573643411,65.8914728682,2.32558139535,0.0,12.4031007752,41.8604651163,45.7364341085,0.0,0.0
CHR-1-Sequence-3052,0.0,6.97674418605,93.023255814,0.0,0.0,0.0,8.52713178295,91.4728682171,0.0,0.0,0.77519379845,25.5813953488,72.0930232558,1.5503875969,0.0
CHR-2-Sequence-1,0.0,5.42635658915,93.023255814,1.5503875969,0.0,0.0,0.77519379845,96.8992248062,2.32558139535,0.0,0.0,0.0,99.2248062016,0.77519379845,0.0
CHR-2-Sequence-3,0.0,6.2015503876,93.023255814,0.77519379845,0.0,0.0,5.42635658915,93.7984496124,0.77519379845,0.0,0.0,6.97674418605,93.023255814,0.0,0.0
CHR-2-Sequence-7,2.32558139535,24.8062015504,72.0930232558,0.77519379845,0.0,3.87596899225,22.480620155,72.8682170543,0.77519379845,0.0,3.87596899225,28.6821705426,67.4418604651,0.0,0.0
CHR-2-Sequence-19,2.32558139535,20.1550387597,75.9689922481,0.77519379845,0.77519379845,3.1007751938,24.8062015504,71.3178294574,0.77519379845,0.0,11.6279069767,32.5581395349,55.0387596899,0.77519379845,0.0
CHR-2-Sequence-28,0.0,11.6279069767,87.5968992248,0.77519379845,0.0,2.32558139535,18.6046511628,77.519379845,1.5503875969,0.0,6.97674418605,38.7596899225,54.2635658915,0.0,0.0
CHR-2-Sequence-31,0.0,6.2015503876,93.7984496124,0.0,0.0,1.5503875969,7.7519379845,86.8217054264,3.1007751938,0.77519379845,0.77519379845,17.8294573643,79.8449612403,1.5503875969,0.0
CHR-2-Sequence-36,0.0,3.1007751938,95.3488372093,1.5503875969,0.0,0.0,2.32558139535,94.5736434109,3.1007751938,0.0,0.0,9.3023255814,89.9224806202,0.77519379845,0.0
CHR-2-Sequence-37,0.77519379845,5.42635658915,93.023255814,0.77519379845,0.0,1.5503875969,15.503875969,81.3953488372,1.5503875969,0.0,2.32558139535,26.3565891473,71.3178294574,0.0,0.0
CHR-2-Sequence-39,0.0,24.0310077519,75.1937984496,0.0,0.77519379845,4.6511627907,23.2558139535,70.5426356589,1.5503875969,0.0,6.97674418605,29.4573643411,62.7906976744,0.77519379845,0.0
CHR-2-Sequence-42,0.77519379845,13.9534883721,84.496124031,0.77519379845,0.0,0.77519379845,15.503875969,82.1705426357,1.5503875969,0.0,4.6511627907,28.6821705426,65.8914728682,0.77519379845,0.0
CHR-2-Sequence-43,0.77519379845,13.1782945736,85.2713178295,0.77519379845,0.0,3.87596899225,16.2790697674,79.0697674419,0.0,0.77519379845,7.7519379845,30.2325581395,62.015503876,0.0,0.0
CHR-2-Sequence-51,0.0,10.8527131783,89.1472868217,0.0,0.0,1.5503875969,15.503875969,81.3953488372,1.5503875969,0.0,3.1007751938,32.5581395349,64.3410852713,0.0,0.0
CHR-2-Sequence-59,0.77519379845,15.503875969,82.1705426357,1.5503875969,0.0,5.42635658915,17.0542635659,76.7441860465,0.77519379845,0.0,9.3023255814,32.5581395349,58.1395348837,0.0,0.0
CHR-2-Sequence-61,0.77519379845,7.7519379845,91.4728682171,0.0,0.0,0.0,9.3023255814,87.5968992248,2.32558139535,0.77519379845,2.32558139535,23.2558139535,74.4186046512,0.0,0.0
CHR-2-Sequence-65,0.77519379845,6.2015503876,93.023255814,0.0,0.0,0.0,11.6279069767,86.0465116279,1.5503875969,0.77519379845,1.5503875969,20.9302325581,77.519379845,0.0,0.0
CHR-2-Sequence-69,0.0,4.6511627907,95.3488372093,0.0,0.0,0.77519379845,11.6279069767,85.2713178295,1.5503875969,0.77519379845,3.1007751938,16.2790697674,80.6201550388,0.0,0.0
CHR-2-Sequence-80,1.5503875969,10.8527131783,86.8217054264,0.0,0.77519379845,0.77519379845,11.6279069767,86.8217054264,0.77519379845,0.0,1.5503875969,22.480620155,75.1937984496,0.77519379845,0.0
CHR-2-Sequence-86,0.0,10.8527131783,87.5968992248,1.5503875969,0.0,0.77519379845,10.8527131783,86.0465116279,2.32558139535,0.0,1.5503875969,21.7054263566,75.9689922481,0.77519379845,0.0
